NAME : X-n303-k21
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 303
EDGE_WEIGHT_TYPE : EUC_2D
EDGE_WEIGHT_FORMAT : 
CAPACITY : 794
DISTANCE : 1.79769e+308
SERVICE_TIME : 0
NODE_COORD_SECTION
1 500 500
2 205 638
3 893 161
4 191 775
5 444 871
6 225 445
7 368 543
8 120 270
9 612 902
10 45 323
11 707 182
12 125 720
13 442 388
14 79 759
15 904 76
16 379 849
17 213 595
18 164 686
19 404 947
20 331 615
21 842 156
22 272 297
23 957 227
24 274 481
25 287 544
26 152 403
27 873 146
28 267 415
29 188 727
30 594 742
31 198 429
32 810 797
33 383 602
34 459 786
35 50 183
36 395 836
37 600 866
38 192 744
39 12 705
40 869 99
41 233 811
42 235 638
43 423 904
44 220 619
45 236 713
46 960 141
47 128 321
48 160 230
49 200 650
50 104 544
51 375 638
52 540 726
53 635 790
54 512 597
55 643 517
56 327 750
57 198 412
58 375 558
59 123 259
60 365 859
61 545 700
62 242 431
63 140 412
64 316 413
65 145 764
66 892 246
67 331 828
68 231 342
69 676 810
70 211 378
71 197 538
72 808 113
73 129 655
74 84 714
75 416 784
76 151 243
77 275 442
78 46 355
79 182 746
80 158 717
81 198 648
82 137 763
83 206 872
84 30 301
85 979 214
86 384 855
87 212 794
88 35 779
89 108 640
90 186 930
91 623 977
92 231 796
93 402 932
94 166 237
95 341 803
96 559 851
97 883 143
98 524 909
99 387 463
100 395 327
101 382 787
102 341 784
103 180 530
104 81 261
105 379 700
106 721 333
107 312 756
108 424 573
109 596 878
110 273 514
111 281 417
112 125 528
113 464 893
114 140 413
115 256 250
116 206 384
117 204 563
118 202 159
119 347 420
120 283 520
121 214 494
122 854 142
123 502 839
124 599 889
125 485 898
126 339 73
127 396 959
128 192 533
129 234 702
130 811 101
131 840 272
132 266 346
133 867 211
134 185 436
135 61 374
136 843 188
137 156 795
138 387 889
139 724 952
140 622 16
141 235 894
142 327 991
143 867 172
144 329 496
145 930 115
146 728 950
147 371 317
148 416 575
149 408 744
150 98 434
151 468 990
152 239 775
153 231 748
154 251 398
155 311 725
156 913 135
157 928 399
158 444 596
159 337 519
160 294 981
161 625 824
162 153 530
163 124 342
164 615 881
165 534 826
166 454 888
167 639 789
168 48 353
169 200 704
170 50 483
171 269 610
172 477 953
173 54 300
174 346 588
175 617 832
176 867 63
177 304 240
178 129 675
179 293 547
180 110 597
181 868 126
182 190 760
183 894 162
184 209 696
185 400 495
186 283 657
187 536 991
188 649 872
189 198 370
190 824 202
191 275 889
192 904 169
193 511 600
194 224 441
195 674 949
196 627 952
197 7 213
198 155 218
199 593 802
200 817 211
201 212 351
202 843 191
203 616 902
204 230 561
205 459 554
206 585 595
207 204 614
208 698 970
209 425 539
210 430 850
211 498 758
212 437 622
213 107 483
214 119 764
215 265 615
216 547 481
217 324 762
218 723 745
219 163 928
220 308 513
221 339 599
222 314 814
223 316 598
224 183 159
225 325 348
226 163 480
227 595 727
228 303 866
229 350 700
230 920 82
231 105 238
232 111 18
233 437 482
234 88 300
235 464 929
236 544 846
237 201 233
238 353 729
239 302 404
240 708 855
241 739 843
242 198 250
243 55 143
244 257 410
245 26 411
246 832 234
247 207 344
248 212 757
249 277 453
250 274 472
251 272 828
252 875 101
253 434 975
254 510 975
255 709 932
256 647 943
257 349 428
258 317 866
259 391 393
260 612 815
261 217 666
262 229 740
263 630 918
264 125 704
265 545 898
266 184 757
267 492 930
268 985 201
