NAME : X-n209-k16
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 209
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 101
NODE_COORD_SECTION
1 0 0
2 487 949
3 492 770
4 150 556
5 130 719
6 962 393
7 54 890
8 861 705
9 338 631
10 119 741
11 48 296
12 982 827
13 18 954
14 558 698
15 857 337
16 963 72
17 218 46
18 705 484
19 315 3
20 331 358
21 688 156
22 314 338
23 214 428
24 193 866
25 381 924
26 968 10
27 797 382
28 733 544
29 956 878
30 576 270
31 257 778
32 713 605
33 270 940
34 880 401
35 245 168
36 973 29
37 888 919
38 943 703
39 364 248
40 932 60
41 575 18
42 663 990
43 667 351
44 85 708
45 801 330
46 261 91
47 163 953
48 509 249
49 237 336
50 791 356
51 314 168
52 356 726
53 260 412
54 630 144
55 534 255
56 356 444
57 448 320
58 987 333
59 691 109
60 319 476
61 83 716
62 395 818
63 605 769
64 633 162
65 651 644
66 221 4
67 551 912
68 762 604
69 337 41
70 156 318
71 756 357
72 749 173
73 535 235
74 719 700
75 900 564
76 717 4
77 337 441
78 759 103
79 615 132
80 365 498
81 42 268
82 952 2
83 989 303
84 471 821
85 650 215
86 302 881
87 61 459
88 391 405
89 364 170
90 643 744
91 324 620
92 559 449
93 92 914
94 133 607
95 223 949
96 988 415
97 943 616
98 764 6
99 659 250
100 766 532
101 730 338
102 850 489
103 481 467
104 564 296
105 469 531
106 538 121
107 997 183
108 127 966
109 880 538
110 300 985
111 462 125
112 781 68
113 884 92
114 438 673
115 591 658
116 928 894
117 107 816
118 581 799
119 46 288
120 548 0
121 379 725
122 186 490
123 947 161
124 702 712
125 230 722
126 40 891
127 362 568
128 26 614
129 396 104
130 756 658
131 818 433
132 236 62
133 314 56
134 276 466
135 789 828
136 626 677
137 626 156
138 369 506
139 207 461
140 566 842
141 676 871
142 135 983
143 956 181
144 5 209
145 10 57
146 499 617
147 369 482
148 975 194
149 882 465
150 716 147
151 740 993
152 77 480
153 742 233
154 869 824
155 809 987
156 999 514
157 748 391
158 366 917
159 272 875
160 0 9
161 260 359
162 449 208
163 278 711
164 422 445
165 341 448
166 683 498
167 930 690
168 184 567
169 257 360
170 464 101
171 783 645
172 282 884
173 978 688
174 514 349
175 343 552
176 290 171
177 675 414
178 386 86
179 575 26
180 863 973
181 223 412
182 958 176
183 391 824
184 228 93
185 704 946
186 938 995
187 159 343
188 698 106
189 896 169
190 361 937
191 201 120
192 158 852
193 786 630
194 91 909
195 291 333
196 575 931
197 60 763
198 321 837
199 154 302
200 490 215
201 612 394
202 70 159
203 972 987
204 527 340
205 34 241
206 688 334
207 878 485
208 885 205
209 124 413
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 3.4078 3.5922
3 0 0 0 0 2.16623 3.83377
4 0 0 0 0 5.11151 1.88849
5 0 0 0 0 6.55355 1.44645
6 0 0 0 0 5.91476 4.08524
7 0 0 0 0 6.57528 0.424719
8 0 0 0 0 1.26829 5.73171
9 0 0 0 0 4.64342 5.35658
10 0 0 0 0 6.71525 1.28475
11 0 0 0 0 4.18919 0.810811
12 0 0 0 0 0.947047 5.05295
13 0 0 0 0 4.90566 0.0943396
14 0 0 0 0 1.20344 4.79656
15 0 0 0 0 3.03384 1.96616
16 0 0 0 0 7.40187 0.598131
17 0 0 0 0 3.94495 1.05505
18 0 0 0 0 2.5078 5.4922
19 0 0 0 0 5.94286 0.0571429
