NAME : X-n298-k31
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 298
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 55
NODE_COORD_SECTION
1 440 732
2 221 348
3 117 545
4 493 645
5 135 12
6 775 997
7 745 444
8 950 311
9 530 150
10 900 508
11 48 519
12 269 217
13 722 349
14 480 733
15 977 422
16 999 220
17 636 332
18 851 162
19 559 567
20 389 69
21 529 835
22 303 427
23 400 638
24 894 904
25 482 109
26 579 800
27 184 82
28 669 753
29 906 424
30 374 692
31 174 613
32 75 37
33 38 563
34 838 157
35 710 709
36 176 67
37 449 326
38 71 389
39 710 115
40 237 547
41 530 27
42 631 223
43 171 342
44 226 65
45 6 998
46 24 635
47 668 165
48 318 608
49 429 82
50 212 237
51 853 126
52 387 47
53 677 144
54 111 790
55 957 32
56 511 647
57 457 561
58 86 687
59 290 456
60 473 563
61 807 725
62 461 468
63 739 235
64 257 340
65 588 545
66 6 311
67 268 976
68 552 414
69 994 946
70 452 534
71 422 545
72 248 611
73 43 366
74 977 96
75 822 580
76 940 650
77 86 263
78 715 99
79 668 981
80 424 638
81 297 607
82 251 282
83 237 413
84 202 573
85 181 385
86 126 528
87 386 811
88 978 846
89 70 99
90 333 357
91 49 870
92 157 734
93 627 268
94 818 433
95 738 555
96 350 909
97 337 926
98 978 59
99 42 595
100 870 933
101 19 120
102 165 679
103 131 984
104 232 755
105 319 417
106 187 376
107 251 482
108 657 219
109 209 397
110 800 377
111 228 116
112 566 559
113 490 156
114 216 547
115 964 677
116 85 897
117 292 807
118 600 893
119 938 222
120 543 747
121 572 976
122 569 59
123 712 574
124 971 515
125 616 306
126 695 837
127 421 821
128 604 995
129 537 957
130 1000 653
131 282 817
132 380 874
133 778 101
134 462 74
135 87 682
136 441 228
137 608 430
138 511 313
139 710 300
140 630 24
141 626 650
142 531 719
143 598 824
144 995 622
145 258 981
146 358 281
147 279 169
148 286 268
149 259 659
150 782 132
151 862 518
152 457 603
153 210 438
154 44 44
155 527 818
156 164 156
157 23 86
158 342 930
159 39 282
160 269 848
161 436 886
162 323 340
163 237 891
164 333 488
165 517 137
166 591 972
167 541 888
168 122 280
169 159 655
170 200 158
171 446 283
172 107 315
173 588 270
174 158 374
175 26 353
176 959 76
177 852 328
178 927 736
179 437 138
180 53 938
181 333 192
182 922 499
183 407 948
184 970 664
185 237 738
186 8 561
187 747 852
188 989 908
189 100 860
190 10 960
191 842 190
192 595 716
193 286 965
194 199 373
195 159 67
196 979 25
197 488 479
198 804 620
199 742 853
200 528 160
201 223 342
202 503 159
203 711 681
204 339 340
205 342 509
206 931 593
207 766 953
208 710 172
209 521 451
210 172 159
211 685 836
212 639 155
213 763 656
214 269 241
215 825 761
216 330 177
217 901 124
218 713 860
219 619 926
220 692 19
221 96 876
222 949 178
223 79 795
224 833 852
225 336 444
226 877 0
227 296 597
228 566 735
229 940 377
230 349 269
231 939 827
232 908 120
233 50 741
234 670 569
235 753 744
236 577 351
237 141 616
238 97 625
239 64 875
240 496 160
241 515 598
242 344 803
243 274 510
244 291 170
245 800 300
246 74 609
247 365 207
248 791 396
249 453 848
250 405 191
251 395 290
252 525 743
253 260 385
254 408 837
255 1 346
256 231 504
257 837 572
258 606 473
259 900 729
260 346 868
261 123 80
262 477 169
263 383 59
264 510 410
265 890 101
266 952 635
267 825 722
268 68 598
269 234 841
270 911 720
271 172 367
272 569 289
273 84 19
274 694 916
275 454 412
276 261 233
