NAME : X-n936-k151
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 936
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 138
NODE_COORD_SECTION
1 500 500
2 971 544
3 564 976
4 266 4
5 395 95
6 316 877
7 963 89
8 496 96
9 274 493
10 516 598
11 338 849
12 58 395
13 923 411
14 670 912
15 576 101
16 902 552
17 888 709
18 703 539
19 10 341
20 55 984
21 420 132
22 870 218
23 933 196
24 123 372
25 973 824
26 253 201
27 84 941
28 792 164
29 702 811
30 263 756
31 161 986
32 322 75
33 969 514
34 140 665
35 313 386
36 53 583
37 836 244
38 450 730
39 642 334
40 907 431
41 570 705
42 587 264
43 703 666
44 877 132
45 138 487
46 275 598
47 2 354
48 538 460
49 716 573
50 65 579
51 505 17
52 544 958
53 175 838
54 838 67
55 122 410
56 126 430
57 598 544
58 299 442
59 224 930
60 593 453
61 764 848
62 485 95
63 130 114
64 832 863
65 659 293
66 259 936
67 615 141
68 808 263
69 970 317
70 815 888
71 405 330
72 64 525
73 588 746
74 170 392
75 681 640
76 223 283
77 109 297
78 675 904
79 576 171
80 484 439
81 329 79
82 504 393
83 676 664
84 124 658
85 749 89
86 162 848
87 521 0
88 1 873
89 72 718
90 983 770
91 104 702
92 47 781
93 706 244
94 626 678
95 370 431
96 776 346
97 259 339
98 579 606
99 719 491
100 777 297
101 45 562
102 662 602
103 502 327
104 218 628
105 581 867
106 517 232
107 524 21
108 348 100
109 84 93
110 118 76
111 544 801
112 990 739
113 980 477
114 267 231
115 774 530
116 45 336
117 390 140
118 93 808
119 377 216
120 998 949
121 645 597
122 554 435
123 973 506
124 405 399
125 778 252
126 935 755
127 130 186
128 405 776
129 20 901
130 349 926
131 874 686
132 212 933
133 313 230
134 239 121
135 180 574
136 620 990
137 797 316
138 876 34
139 481 60
140 501 833
141 315 125
142 856 368
143 158 494
144 304 611
145 916 16
146 606 344
147 48 866
148 557 242
149 348 238
150 881 199
151 942 308
152 367 909
153 567 429
154 263 687
155 80 592
156 917 557
157 229 120
158 663 574
159 661 630
160 969 401
161 193 230
162 820 144
163 330 976
164 363 421
165 24 571
166 799 697
167 693 323
168 519 860
169 487 344
170 497 48
171 803 6
172 933 729
173 50 642
174 137 27
175 668 500
176 679 303
177 387 948
178 770 982
179 751 922
180 911 626
181 874 634
182 775 271
183 464 526
184 358 1
185 87 466
186 360 776
187 678 210
188 831 505
189 310 98
190 60 386
191 211 11
192 717 474
193 27 576
194 239 512
195 339 610
196 480 11
197 427 835
198 590 578
199 288 823
200 164 489
201 900 201
202 632 524
203 738 109
204 893 40
205 540 895
206 212 305
207 323 70
208 363 67
209 646 520
210 9 393
211 128 947
212 353 737
213 216 578
214 25 274
215 195 119
216 221 479
217 456 958
218 94 951
219 14 611
220 398 493
221 271 437
222 376 441
223 33 583
224 899 242
225 773 188
226 860 280
227 149 839
228 813 956
229 773 271
230 863 14
231 216 323
232 808 127
233 287 138
234 529 712
235 538 620
236 631 17
237 35 132
238 332 451
239 373 454
240 607 153
241 941 985
242 573 829
243 434 192
244 138 825
245 627 320
246 883 457
247 383 339
248 206 590
249 924 152
250 717 463
251 340 43
252 870 772
253 363 386
254 862 991
255 375 592
256 766 958
257 679 316
258 931 697
259 11 913
260 611 501
261 310 130
262 867 257
263 728 74
264 698 23
265 898 404
266 438 862
267 452 788
268 397 910
269 786 605
270 745 715
271 69 902
272 660 810
273 521 591
274 713 540
275 916 907
276 513 141
