NAME : X-n376-k94
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 376
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 4
NODE_COORD_SECTION
1 0 0
2 989 944
3 5 730
4 769 200
5 698 515
6 72 561
7 52 397
8 839 271
9 140 724
10 339 580
11 30 850
12 820 815
13 555 844
14 388 709
15 323 438
16 159 983
17 989 233
18 644 167
19 766 151
20 387 690
21 193 140
22 863 192
23 149 123
24 609 119
25 121 204
26 625 537
27 716 123
28 8 219
29 429 956
30 844 970
31 661 66
32 347 202
33 979 314
34 255 772
35 634 504
36 466 48
37 330 90
38 929 245
39 236 130
40 785 0
41 251 486
42 758 203
43 524 280
44 798 71
45 212 595
46 967 478
47 504 429
48 581 534
49 883 899
50 605 414
51 640 692
52 287 432
53 641 771
54 53 374
55 344 325
56 647 72
57 63 976
58 519 235
59 485 226
60 469 527
61 433 168
62 538 891
63 884 433
64 142 134
65 234 394
66 473 750
67 815 622
68 130 999
69 655 588
70 16 235
71 503 614
72 477 489
73 87 78
74 689 289
75 631 868
76 304 743
77 624 81
78 338 865
79 831 984
80 312 157
81 563 205
82 641 435
83 189 201
84 277 903
85 906 949
86 601 486
87 746 904
88 557 409
89 854 201
90 50 20
91 994 111
92 584 875
93 316 741
94 150 56
95 377 988
96 371 762
97 401 741
98 890 126
99 797 335
100 9 301
101 923 259
102 586 782
103 103 99
104 166 987
105 896 750
106 383 86
107 603 863
108 590 78
109 40 554
110 755 120
111 554 351
112 603 102
113 279 404
114 1 481
115 667 931
116 609 350
117 237 925
118 755 779
119 607 107
120 589 379
121 744 130
122 469 142
123 491 28
124 602 512
125 329 925
126 933 714
127 391 982
128 285 336
129 730 604
130 758 153
131 831 894
132 355 206
133 382 353
134 887 133
135 286 835
136 103 743
137 929 750
138 89 845
139 689 515
140 903 330
141 713 261
142 465 494
143 922 783
144 703 619
145 282 745
146 939 801
147 320 130
148 531 25
149 887 949
150 765 502
151 174 187
152 993 233
153 982 13
154 25 851
155 228 228
156 774 690
157 722 969
158 133 115
159 175 663
160 134 106
161 469 233
162 325 78
163 166 547
164 416 965
165 284 119
166 169 541
167 302 72
168 537 7
169 434 329
170 59 816
171 139 74
172 495 746
173 890 453
174 719 235
175 184 528
176 863 957
177 821 476
178 700 645
179 400 49
180 293 179
181 104 271
182 882 906
183 701 394
184 18 221
185 819 101
186 971 397
187 454 960
188 348 657
189 745 122
190 3 510
191 981 283
192 167 323
193 869 880
194 844 154
195 53 544
196 443 825
197 879 809
198 683 254
199 402 59
200 719 31
201 664 737
202 541 249
203 204 791
204 615 578
205 821 381
206 767 595
207 594 837
208 331 365
209 145 850
210 537 263
211 157 938
212 147 59
213 138 140
214 354 240
215 435 976
216 917 593
217 504 643
218 552 29
219 420 473
220 576 665
221 648 637
222 792 147
223 55 92
224 635 236
225 180 793
226 561 629
227 743 136
228 686 38
229 415 672
230 678 523
231 834 48
232 897 63
233 868 224
234 786 394
235 132 915
236 513 74
237 757 295
238 859 823
239 398 959
240 360 94
241 506 114
242 699 907
243 842 46
244 341 918
245 240 808
246 434 756
247 628 184
248 938 599
249 287 889
250 22 999
251 374 19
252 707 963
253 681 762
254 750 278
255 652 340
256 788 95
257 653 222
258 730 753
259 484 573
260 395 854
261 144 957
262 404 597
263 849 288
264 321 355
265 294 41
266 43 501
267 175 695
268 439 486
269 949 443
270 245 169
271 848 143
272 198 396
273 153 521
274 436 824
275 703 624
276 126 2
