NAME : X-n256-k16
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 256
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 1225
NODE_COORD_SECTION
1 500 500
2 878 606
3 35 593
4 320 125
5 189 244
6 274 784
7 900 310
8 742 640
9 800 448
10 66 599
11 829 588
12 660 698
13 290 673
14 669 619
15 252 742
16 425 160
17 291 114
18 289 90
19 813 663
20 847 528
21 589 738
22 756 687
23 777 547
24 810 554
25 823 501
26 5 179
27 357 774
28 39 419
29 277 59
30 76 127
31 229 65
32 868 256
33 388 914
34 303 352
35 713 640
36 692 668
37 332 773
38 404 833
39 782 719
40 230 680
41 711 559
42 383 851
43 366 42
44 80 322
45 22 338
46 447 107
47 357 24
48 120 255
49 155 252
50 793 605
51 248 236
52 273 163
53 741 596
54 324 753
55 195 632
56 848 380
57 728 460
58 296 66
59 885 203
60 330 780
61 204 177
62 659 553
63 426 102
64 309 755
65 215 242
66 938 514
67 24 547
68 373 110
69 1000 475
70 862 596
71 974 551
72 83 155
73 816 433
74 917 345
75 62 661
76 981 720
77 874 602
78 247 231
79 248 946
80 908 590
81 812 701
82 959 401
83 270 347
84 714 567
85 796 520
86 367 947
87 88 235
88 30 230
89 189 199
90 774 664
91 732 579
92 146 730
93 188 748
94 958 533
95 954 296
96 279 160
97 956 608
98 882 389
99 853 195
100 730 640
101 56 562
102 136 499
103 819 427
104 873 663
105 308 101
106 256 669
107 272 320
108 280 122
109 800 663
110 193 65
111 951 676
112 334 987
113 583 843
114 940 363
115 523 797
116 753 415
117 786 576
118 60 623
119 512 166
120 945 499
121 928 312
122 823 802
123 249 288
124 266 776
125 166 204
126 793 691
127 906 599
128 217 20
129 124 271
130 880 572
131 708 428
132 53 561
133 386 713
134 764 423
135 98 577
136 77 608
137 875 607
138 266 847
139 861 673
140 79 525
141 634 279
142 657 665
143 784 424
144 116 834
145 882 574
146 349 113
147 519 674
148 568 693
149 412 715
150 681 739
151 710 603
152 132 317
153 243 887
154 328 130
155 682 184
156 907 505
157 25 513
158 952 672
159 364 107
160 746 331
161 47 524
162 809 640
163 950 586
164 873 414
165 97 278
166 775 601
167 194 309
168 266 276
169 739 361
170 825 357
171 246 850
172 268 168
173 181 782
174 700 492
175 695 698
176 708 454
177 213 701
178 147 72
179 940 661
180 213 214
181 931 586
182 175 243
183 466 38
184 39 521
185 697 594
186 307 170
187 76 554
188 991 434
189 797 286
190 84 346
191 794 695
192 24 575
193 184 367
194 231 285
195 775 559
196 989 420
197 897 309
198 415 180
199 201 293
200 42 891
201 39 267
202 366 205
203 265 765
204 17 290
205 729 846
206 707 632
207 825 342
208 274 809
209 961 401
210 901 604
211 685 725
212 860 244
213 37 367
214 209 189
215 319 167
216 234 177
217 221 697
218 379 190
219 629 657
220 740 486
221 94 552
222 272 173
223 884 628
224 967 297
225 913 279
226 196 313
227 276 84
228 692 632
229 824 348
230 284 743
231 253 739
232 874 303
233 695 657
234 124 313
235 705 456
236 248 819
237 781 843
238 866 544
239 364 870
240 884 375
241 686 590
242 482 177
243 912 176
244 287 794
245 764 592
246 944 112
247 351 260
248 254 616
249 790 281
250 352 320
251 653 224
252 827 593
253 98 906
254 920 321
255 98 555
256 18 534
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 25.713 57.287
3 0 0 0 0 63.9865 4.01349
4 0 0 0 0 47.5312 30.4688
5 0 0 0 0 17.1311 58.8689
