NAME : X-n670-k130
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 670
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 129
NODE_COORD_SECTION
1 612 199
2 864 279
3 746 395
4 738 519
5 684 851
6 806 263
7 867 314
8 637 357
9 64 531
10 803 657
11 22 330
12 634 731
13 351 945
14 240 812
15 664 595
16 775 1000
17 971 313
18 953 717
19 317 25
20 812 410
21 677 874
22 731 504
23 89 803
24 697 604
25 53 379
26 817 947
27 164 875
28 86 108
29 9 596
30 406 956
31 304 456
32 843 846
33 285 809
34 148 84
35 349 524
36 527 626
37 947 317
38 646 27
39 718 325
40 906 651
41 889 936
42 953 118
43 908 868
44 447 13
45 335 495
46 77 834
47 992 428
48 826 196
49 337 341
50 482 288
51 123 49
52 415 572
53 274 837
54 581 738
55 33 36
56 795 906
57 353 858
58 242 80
59 532 464
60 246 853
61 109 299
62 285 353
63 5 669
64 255 457
65 909 568
66 986 234
67 920 756
68 7 655
69 441 88
70 569 543
71 317 94
72 897 775
73 226 802
74 716 738
75 320 820
76 15 31
77 114 664
78 60 419
79 629 333
80 662 34
81 780 143
82 689 829
83 19 801
84 836 281
85 227 730
86 640 347
87 850 655
88 742 663
89 290 424
90 407 997
91 553 92
92 286 957
93 129 245
94 435 940
95 141 578
96 578 334
97 732 726
98 624 979
99 705 340
100 431 858
101 416 416
102 826 58
103 913 873
104 862 977
105 326 380
106 344 764
107 512 437
108 589 34
109 937 700
110 439 819
111 826 559
112 535 764
113 547 971
114 822 590
115 257 530
116 324 789
117 788 804
118 156 583
119 788 907
120 788 123
121 115 327
122 561 946
123 477 11
124 455 671
125 317 685
126 105 965
127 962 433
128 62 729
129 5 534
130 314 568
131 957 527
132 47 482
133 123 549
134 665 826
135 756 911
136 50 508
137 439 921
138 86 447
139 731 971
140 417 273
141 52 855
142 463 281
143 832 357
144 693 636
145 890 71
146 131 820
147 85 486
148 130 344
149 204 308
150 381 694
151 98 41
152 182 538
153 78 818
154 954 175
155 555 470
156 4 246
157 925 867
158 546 678
159 717 485
160 958 891
161 980 240
162 306 252
163 925 566
164 105 781
165 812 738
166 337 94
167 96 457
168 713 619
169 815 673
170 193 37
171 229 668
172 750 998
173 713 377
174 383 57
175 898 976
176 388 899
177 57 697
178 869 771
179 755 921
180 504 197
181 727 494
182 564 932
183 30 311
184 175 156
185 429 144
186 836 939
187 35 719
188 183 932
189 200 42
190 6 329
191 656 984
192 515 67
193 904 97
194 850 281
195 858 708
196 856 1
197 732 232
198 92 113
199 183 762
200 99 558
201 703 888
202 914 786
203 255 781
204 838 456
205 167 519
206 448 397
207 273 665
208 869 804
209 300 97
210 282 690
211 514 82
212 694 598
213 606 610
214 955 545
215 835 965
216 16 229
217 418 558
218 458 484
219 169 8
220 242 978
221 395 462
222 739 169
223 29 177
224 983 512
225 28 353
226 195 905
227 6 201
228 549 395
229 132 282
230 180 133
231 267 75
232 459 577
233 354 814
234 499 941
235 59 558
236 931 901
237 666 528
238 909 551
239 208 677
240 386 600
241 869 521
242 622 830
243 615 221
244 953 797
245 92 906
246 803 785
247 762 251
248 957 6
249 294 309
250 68 61
251 207 587
252 431 633
253 760 373
254 991 448
255 88 318
256 612 473
257 603 258
258 593 372
259 621 298
260 434 211
261 265 137
262 852 404
263 599 648
264 41 925
265 17 702
266 198 753
267 893 251
268 278 581
269 458 655
270 15 767
271 953 259
272 189 538
273 11 220
274 139 439
275 306 589
276 528 43
