NAME : X-n327-k20
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 327
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 128
NODE_COORD_SECTION
1 236 951
2 735 289
3 841 735
4 846 821
5 907 810
6 55 136
7 372 422
8 437 584
9 509 822
10 57 519
11 563 333
12 750 8
13 644 692
14 123 787
15 865 618
16 833 453
17 736 643
18 90 930
19 804 192
20 435 164
21 540 911
22 747 80
23 486 239
24 511 784
25 639 247
26 337 11
27 95 706
28 719 839
29 943 421
30 55 633
31 396 807
32 916 252
33 191 716
34 552 500
35 226 520
36 666 833
37 450 431
38 427 307
39 4 89
40 736 784
41 615 382
42 739 386
43 229 527
44 594 197
45 910 398
46 492 214
47 974 107
48 914 556
49 384 827
50 151 908
51 390 873
52 70 232
53 418 29
54 128 721
55 211 129
56 641 993
57 220 883
58 293 551
59 244 952
60 910 489
61 324 280
62 466 437
63 879 676
64 359 770
65 95 631
66 920 56
67 577 407
68 178 769
69 225 359
70 882 228
71 385 516
72 759 814
73 234 405
74 33 412
75 423 135
76 194 121
77 970 723
78 6 206
79 392 669
80 782 300
81 107 786
82 889 855
83 68 280
84 522 848
85 653 78
86 719 736
87 809 404
88 620 655
89 439 605
90 990 874
91 46 236
92 980 500
93 625 383
94 146 430
95 795 241
96 714 554
97 200 946
98 89 207
99 144 648
100 633 877
101 482 843
102 670 150
103 763 951
104 755 922
105 615 139
106 192 844
107 396 409
108 799 30
109 72 916
110 917 12
111 370 551
112 686 937
113 156 769
114 553 21
115 86 666
116 42 261
117 494 309
118 767 378
119 528 311
120 697 21
121 545 665
122 675 228
123 752 812
124 180 120
125 94 979
126 348 861
127 397 753
128 229 855
129 756 910
130 311 203
131 177 491
132 280 408
133 470 132
134 40 324
135 386 644
136 975 360
137 9 836
138 466 934
139 397 598
140 658 175
141 470 227
142 472 882
143 157 4
144 876 714
145 780 25
146 394 658
147 697 278
148 879 723
149 192 970
150 522 896
151 620 103
152 122 342
153 790 311
154 599 866
155 611 927
156 761 602
157 983 317
158 320 981
159 933 461
160 156 922
161 10 773
162 834 293
163 926 186
164 370 613
165 440 477
166 243 999
167 508 847
168 669 376
169 666 745
170 103 931
171 676 953
172 54 978
173 687 958
174 490 478
175 739 920
176 753 305
177 109 937
178 15 915
179 404 490
180 602 738
181 724 965
182 348 565
183 688 798
184 632 674
185 40 982
186 223 946
187 464 945
188 408 367
189 530 770
190 924 692
191 428 765
192 358 485
193 565 728
194 443 295
195 66 938
196 222 992
197 716 347
198 495 763
199 683 452
200 36 884
201 74 958
202 719 301
203 698 823
204 816 412
205 292 364
206 565 958
207 626 779
208 429 532
209 79 947
210 628 779
211 609 887
212 664 939
213 17 996
214 328 988
215 680 383
216 742 358
217 659 374
218 622 546
219 850 978
220 230 964
221 663 425
222 622 900
223 195 917
224 559 938
225 496 961
226 469 485
227 688 780
228 135 944
229 338 907
230 700 752
231 176 858
232 457 356
233 133 940
234 531 327
235 656 685
236 215 828
237 257 995
238 224 999
239 308 625
240 552 995
241 689 723
242 244 517
243 615 185
244 174 911
245 645 998
246 668 409
247 461 850
248 605 496
249 447 815
250 643 652
251 281 970
252 544 649
253 681 805
254 237 976
255 592 381
256 239 911
257 577 793
258 749 816
259 446 458
260 49 965
261 705 802
262 644 796
263 461 958
264 249 978
265 858 374
266 681 387
267 676 925
268 107 882
269 221 974
270 44 884
271 341 985
272 587 702
273 408 941
274 689 379
275 520 846
276 367 393
