NAME : X-n359-k29
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 359
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 68
NODE_COORD_SECTION
1 0 0
2 865 693
3 633 220
4 173 361
5 89 714
6 350 102
7 301 24
8 834 663
9 841 997
10 394 790
11 276 488
12 779 312
13 939 66
14 595 462
15 940 964
16 459 459
17 432 280
18 379 338
19 128 439
20 401 22
21 69 887
22 499 657
23 633 46
24 713 182
25 806 525
26 540 169
27 696 559
28 577 888
29 298 725
30 410 644
31 512 889
32 756 352
33 405 407
34 850 365
35 731 588
36 90 553
37 691 383
38 926 631
39 955 351
40 998 736
41 921 854
42 532 257
43 238 513
44 976 912
45 565 912
46 893 74
47 590 548
48 99 355
49 294 39
50 58 429
51 471 573
52 520 109
53 486 611
54 409 682
55 296 843
56 970 479
57 717 390
58 152 711
59 934 255
60 257 539
61 270 31
62 823 409
63 203 849
64 770 627
65 630 581
66 786 186
67 380 300
68 973 847
69 985 975
70 732 465
71 690 428
72 910 568
73 725 539
74 181 186
75 814 694
76 702 927
77 946 492
78 984 305
79 385 696
80 48 323
81 944 440
82 813 293
83 490 676
84 729 923
85 719 883
86 675 637
87 167 14
88 98 159
89 476 709
90 402 339
91 911 734
92 590 230
93 122 698
94 154 418
95 165 998
96 217 599
97 766 21
98 922 407
99 831 607
100 70 494
101 220 740
102 19 855
103 759 507
104 818 409
105 503 304
106 595 827
107 254 282
108 205 607
109 331 57
110 118 404
111 576 658
112 558 611
113 629 732
114 893 182
115 435 1000
116 279 715
117 20 953
118 548 774
119 496 813
120 349 474
121 335 732
122 540 305
123 878 245
124 827 211
125 104 976
126 656 920
127 648 585
128 350 517
129 62 979
130 508 277
131 334 759
132 635 743
133 649 927
134 39 50
135 411 837
136 974 509
137 504 398
138 19 430
139 810 528
140 737 202
141 972 859
142 547 622
143 413 683
144 877 471
145 600 166
146 548 346
147 558 792
148 419 734
149 639 70
150 276 341
151 534 486
152 972 672
153 542 709
154 816 858
155 82 38
156 217 733
157 466 112
158 575 165
159 902 861
160 418 631
161 771 702
162 795 46
163 138 5
164 915 845
165 520 788
166 40 301
167 896 668
168 626 118
169 979 70
170 708 244
171 729 682
172 548 962
173 117 144
174 520 207
175 145 21
176 255 152
177 107 992
178 28 34
179 107 305
180 401 230
181 824 486
182 112 589
183 529 286
184 216 3
185 347 891
186 478 247
187 778 364
188 28 601
189 82 639
190 465 157
191 391 879
192 202 620
193 426 897
194 214 579
195 113 474
196 627 244
197 231 754
198 177 670
199 455 163
200 65 564
201 901 548
202 487 364
203 551 304
204 199 82
205 87 556
206 121 56
207 533 339
208 318 953
209 808 521
210 469 118
211 295 874
212 56 693
213 482 218
214 216 871
215 535 245
216 842 471
217 503 305
218 308 837
219 961 296
220 826 569
221 174 696
222 43 500
223 205 604
224 331 845
225 432 273
226 52 637
227 855 178
228 873 388
229 839 496
230 424 751
231 466 183
232 542 285
233 488 909
234 368 902
235 762 518
236 475 193
237 463 263
238 789 357
239 459 327
240 345 822
241 747 371
242 713 446
243 468 208
244 369 251
245 698 450
246 3 588
247 506 201
248 757 309
249 704 231
250 254 123
251 473 390
252 464 803
253 421 108
254 365 678
255 906 598
256 629 171
257 825 513
258 698 501
259 477 227
260 388 234
261 459 226
262 439 423
263 459 289
264 471 327
265 328 981
266 604 395
267 759 412
268 572 247
269 558 240
270 545 331
271 506 369
272 944 585
273 910 401
274 394 969
275 792 316
276 441 141
