NAME : X-n685-k75
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 685
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 408
NODE_COORD_SECTION
1 500 500
2 112 700
3 363 779
4 245 896
5 238 19
6 184 351
7 305 763
8 366 814
9 137 857
10 564 31
11 303 157
12 523 830
13 134 231
14 851 445
15 740 311
16 163 95
17 275 499
18 470 814
19 453 217
20 818 525
21 311 911
22 177 374
23 230 4
24 590 302
25 196 103
26 553 879
27 316 446
28 665 375
29 587 609
30 510 95
31 907 455
32 805 956
33 342 345
34 785 309
35 649 584
36 850 24
37 26 126
38 447 817
39 145 527
40 218 825
41 405 151
42 389 436
43 452 619
44 407 367
45 948 514
46 836 996
47 578 334
48 491 929
49 325 696
50 838 842
51 983 788
52 623 549
53 915 72
54 774 336
55 81 238
56 534 537
57 295 406
58 853 358
59 742 581
60 32 964
61 747 352
62 610 799
63 786 853
64 506 168
65 755 957
66 408 67
67 485 734
68 419 256
69 508 155
70 941 589
71 68 42
72 817 595
73 397 274
74 727 302
75 216 237
76 821 320
77 516 531
78 614 163
79 561 920
80 128 834
81 162 534
82 279 644
83 188 329
84 520 301
85 336 782
86 728 230
87 139 848
88 350 154
89 242 162
90 791 925
91 907 497
92 52 593
93 786 457
94 629 745
95 935 439
96 641 78
97 78 835
98 232 226
99 123 479
100 205 840
101 932 357
102 917 917
103 325 559
104 413 373
105 362 477
106 827 881
107 845 263
108 11 938
109 88 535
110 436 200
111 940 319
112 325 59
113 34 264
114 47 470
115 322 89
116 757 29
117 825 289
118 287 304
119 657 82
120 288 406
121 287 623
122 616 828
123 60 445
124 978 511
125 956 171
126 818 184
127 605 464
128 462 934
129 563 229
130 506 33
131 814 68
132 457 26
133 547 983
134 623 49
135 164 326
136 256 410
137 551 8
138 940 421
139 587 947
140 231 470
141 917 773
142 553 355
143 964 782
144 331 857
145 193 135
146 389 572
147 632 320
148 585 987
149 631 844
150 704 809
151 881 194
152 598 542
153 682 37
154 579 317
155 454 676
156 54 971
157 504 747
158 424 367
159 45 177
160 216 986
161 458 390
162 480 741
163 806 752
164 424 65
165 606 280
166 311 237
167 837 594
168 596 957
169 213 118
170 315 173
171 693 538
172 729 167
173 249 497
174 213 878
175 884 558
176 397 475
177 888 399
178 557 197
179 368 270
180 254 421
181 3 697
182 227 994
183 63 432
184 531 811
185 675 657
186 930 645
187 336 439
188 536 219
189 684 432
190 701 543
191 507 829
192 156 483
193 14 568
194 404 597
195 350 781
196 357 207
197 356 501
198 231 732
199 592 613
200 683 261
201 599 58
202 203 387
203 414 285
204 756 280
205 337 957
206 668 18
207 949 898
208 773 165
209 369 303
210 801 597
211 782 190
212 14 583
213 194 98
214 106 109
215 454 45
216 335 464
217 516 730
218 918 58
219 958 984
220 670 508
221 743 477
222 896 962
223 238 669
224 530 678
225 482 11
226 528 853
227 696 404
228 506 702
229 49 895
230 633 782
231 681 633
232 768 575
233 959 76
234 855 313
235 999 440
236 560 58
237 430 401
238 165 27
239 409 50
240 708 176
241 887 99
242 368 21
243 122 330
244 115 722
245 452 297
246 592 406
247 303 284
248 261 751
249 457 506
250 794 809
251 569 561
252 707 87
253 932 133
254 259 874
255 491 948
256 589 818
257 111 973
258 102 759
259 92 873
260 121 799
261 935 711
262 766 638
263 352 905
264 98 147
265 542 425
266 518 201
267 698 252
268 393 751
269 778 80
270 958 155
271 515 267
272 453 759
273 690 37
274 512 720
275 639 940
276 807 88
