NAME : X-n242-k48
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 242
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 28
NODE_COORD_SECTION
1 0 0
2 346 793
3 692 966
4 171 666
5 287 795
6 93 919
7 712 216
8 991 988
9 475 266
10 71 307
11 83 987
12 518 392
13 807 134
14 377 164
15 692 127
16 701 530
17 831 255
18 938 210
19 873 127
20 569 817
21 796 379
22 6 182
23 917 620
24 728 936
25 157 644
26 668 333
27 564 876
28 861 333
29 70 79
30 330 931
31 513 308
32 230 725
33 896 107
34 234 758
35 911 970
36 177 587
37 697 37
38 947 615
39 861 54
40 620 667
41 739 572
42 861 818
43 917 398
44 555 473
45 992 303
46 701 695
47 588 974
48 556 781
49 627 213
50 19 93
51 837 398
52 277 133
53 521 177
54 694 875
55 575 428
56 949 337
57 752 458
58 432 417
59 173 459
60 881 966
61 101 210
62 270 113
63 951 30
64 959 856
65 554 981
66 72 873
67 681 319
68 149 612
69 799 203
70 30 618
71 92 644
72 997 104
73 727 707
74 163 790
75 364 966
76 119 969
77 931 207
78 820 844
79 630 384
80 721 103
81 209 814
82 176 751
83 476 638
84 76 178
85 62 523
86 737 499
87 442 611
88 42 123
89 194 726
90 835 589
91 521 825
92 554 637
93 11 702
94 129 540
95 659 941
96 122 683
97 123 119
98 111 386
99 253 262
100 338 989
101 844 543
102 596 175
103 657 234
104 369 551
105 688 921
106 228 473
107 676 942
108 463 128
109 875 97
110 982 861
111 67 607
112 445 748
113 828 305
114 659 433
115 43 98
116 216 200
117 673 668
118 387 303
119 768 421
120 258 543
121 737 698
122 124 97
123 859 222
124 130 599
125 52 803
126 157 460
127 888 289
128 970 456
129 854 776
130 600 549
131 877 51
132 992 969
133 80 304
134 893 539
135 805 76
136 990 256
137 873 464
138 306 119
139 101 574
140 836 204
141 74 223
142 438 996
143 150 894
144 979 964
145 733 939
146 716 390
147 787 27
148 947 450
149 599 860
150 893 538
151 801 106
152 846 847
153 627 625
154 553 193
155 435 902
156 860 100
157 472 765
158 605 123
159 887 327
160 752 426
161 996 198
162 789 612
163 803 935
164 361 801
165 760 739
166 170 958
167 786 418
168 107 470
169 531 586
170 646 977
171 892 113
172 486 445
173 778 834
174 438 499
175 128 494
176 572 1000
177 174 964
178 599 871
179 957 677
180 518 177
181 93 349
182 506 454
183 792 919
184 55 284
185 116 755
186 368 125
187 502 114
188 994 392
189 523 837
190 721 780
191 907 303
192 719 842
193 799 638
194 928 824
195 280 162
196 697 736
197 131 96
198 680 683
199 850 512
200 972 443
201 913 538
202 499 296
203 296 811
204 664 100
205 237 179
206 232 621
207 252 659
208 474 107
209 401 630
210 556 126
211 804 296
212 180 632
213 405 387
214 475 300
215 992 105
216 137 104
217 454 340
218 821 145
219 307 108
220 780 725
221 453 269
222 756 679
223 196 467
224 120 954
225 512 344
226 266 435
227 559 986
228 248 22
229 446 627
230 672 964
231 247 606
232 834 425
233 269 568
234 115 328
235 565 915
236 621 421
237 701 511
238 70 610
239 771 636
240 937 537
241 664 187
242 840 406
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 3.38209 2.61791
3 0 0 0 0 0.567288 1.43271
4 0 0 0 0 1.48649 0.513514
5 0 0 0 0 0.638994 0.361006
6 0 0 0 0 7.19042 0.809576
7 0 0 0 0 2.08989 0.910112
8 0 0 0 0 0.00302725 0.996973
9 0 0 0 0 1.76 2.24
