NAME : X-n284-k15
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 284
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 109
NODE_COORD_SECTION
1 674 825
2 549 534
3 43 315
4 542 420
5 45 580
6 180 450
7 369 618
8 287 721
9 36 426
10 411 408
11 170 446
12 21 333
13 37 428
14 617 456
15 52 527
16 114 227
17 32 303
18 233 638
19 314 568
20 290 736
21 549 449
22 317 699
23 676 992
24 45 851
25 455 508
26 128 446
27 34 302
28 152 660
29 550 576
30 559 585
31 306 655
32 183 449
33 380 586
34 726 399
35 21 277
36 306 679
37 128 317
38 547 726
39 242 389
40 347 595
41 324 384
42 531 492
43 103 480
44 197 495
45 20 321
46 66 402
47 100 638
48 453 582
49 120 514
50 691 499
51 311 449
52 350 574
53 198 437
54 370 722
55 513 438
56 273 645
57 6 508
58 44 581
59 309 763
60 18 616
61 128 603
62 543 466
63 687 466
64 625 525
65 54 449
66 504 517
67 592 375
68 49 401
69 638 459
70 329 614
71 657 416
72 1 296
73 217 443
74 42 721
75 1 416
76 157 731
77 244 727
78 128 320
79 548 588
80 559 438
81 425 920
82 17 481
83 130 376
84 459 433
85 9 408
86 364 507
87 55 295
88 357 711
89 168 292
90 31 407
91 544 414
92 285 801
93 439 387
94 751 638
95 66 345
96 347 636
97 413 579
98 353 713
99 686 492
100 192 450
101 535 479
102 658 301
103 428 346
104 18 359
105 364 653
106 293 515
107 326 459
108 60 370
109 252 426
110 532 411
111 225 722
112 259 227
113 19 558
114 368 573
115 382 645
116 84 434
117 596 630
118 27 367
119 186 460
120 116 629
121 177 576
122 89 544
123 574 623
124 841 288
125 166 458
126 541 481
127 255 545
128 38 273
129 672 313
130 264 757
131 59 278
132 351 298
133 26 447
134 334 620
135 21 527
136 268 402
137 547 547
138 54 551
139 530 414
140 53 441
141 103 273
142 181 327
143 163 342
144 141 256
145 619 383
146 502 494
147 324 558
148 121 518
149 116 307
150 262 511
151 592 418
152 85 355
153 442 622
154 307 581
155 344 619
156 509 653
157 140 436
158 603 511
159 155 633
160 83 545
161 389 638
162 231 732
163 141 362
164 36 435
165 499 331
166 605 327
167 217 375
168 50 491
169 487 555
170 625 355
171 415 599
172 314 840
173 589 589
174 199 463
175 683 488
176 55 501
177 30 368
178 308 729
179 609 370
180 97 678
181 69 439
182 208 380
183 85 478
184 96 618
185 39 321
186 47 409
187 541 489
188 76 376
189 469 638
190 501 458
191 51 527
192 428 484
193 197 390
194 279 744
195 181 319
196 39 640
197 70 417
198 320 800
199 88 326
200 448 624
201 5 405
202 9 520
203 26 200
204 432 556
205 405 541
206 242 429
207 501 579
208 479 427
209 27 571
210 602 440
211 398 657
212 176 482
213 517 509
214 184 464
215 350 606
216 45 407
217 52 465
218 612 434
219 318 979
220 226 642
221 544 431
222 607 574
223 130 767
224 204 742
225 518 464
226 439 619
227 104 463
228 584 495
229 183 642
230 747 478
231 528 588
232 37 256
233 113 395
234 189 421
235 537 541
236 554 484
237 395 514
238 31 647
239 63 473
240 636 432
241 337 505
242 678 518
243 396 435
244 603 501
245 173 629
246 575 395
247 309 604
248 371 795
249 262 452
250 29 521
251 375 623
252 525 449
253 482 542
254 589 420
255 86 340
256 22 705
257 343 673
258 45 558
259 530 483
260 528 389
261 299 678
262 486 326
263 414 536
264 673 15
265 56 354
266 13 456
267 615 505
268 155 392
269 17 342
270 505 333
271 264 387
272 289 541
273 140 498
274 445 606
275 534 468
276 112 456
