NAME : X-n367-k17
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 367
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 218
NODE_COORD_SECTION
1 927 318
2 319 475
3 471 281
4 894 615
5 712 832
6 728 813
7 360 217
8 446 264
9 952 650
10 558 224
11 460 397
12 464 342
13 733 921
14 324 316
15 333 497
16 826 821
17 257 385
18 385 244
19 523 249
20 559 370
21 665 866
22 310 583
23 744 792
24 428 638
25 759 804
26 359 515
27 392 213
28 583 380
29 786 400
30 516 833
31 823 692
32 480 330
33 870 690
34 311 76
35 157 434
36 340 558
37 499 905
38 893 667
39 665 781
40 328 499
41 712 744
42 949 498
43 463 266
44 275 564
45 456 323
46 748 727
47 860 607
48 821 554
49 245 542
50 462 420
51 859 662
52 308 399
53 427 246
54 279 414
55 543 841
56 243 333
57 406 498
58 347 509
59 460 593
60 244 536
61 650 703
62 732 115
63 234 661
64 808 720
65 423 216
66 144 390
67 772 633
68 917 645
69 509 345
70 286 449
71 380 488
72 478 333
73 465 310
74 666 858
75 334 369
76 708 815
77 767 610
78 472 326
79 481 449
80 476 215
81 559 265
82 477 79
83 786 646
84 503 255
85 406 226
86 627 709
87 980 570
88 859 611
89 931 648
90 281 315
91 954 665
92 443 295
93 497 359
94 247 542
95 311 468
96 901 603
97 801 847
98 257 131
99 346 637
100 767 855
101 604 305
102 436 206
103 277 345
104 428 257
105 405 530
106 892 802
107 341 663
108 856 527
109 539 861
110 359 298
111 775 869
112 875 642
113 610 772
114 867 658
115 677 832
116 340 456
117 322 444
118 623 825
119 316 483
120 941 597
121 886 768
122 505 255
123 554 806
124 309 502
125 953 659
126 675 828
127 946 627
128 242 560
129 498 334
130 844 511
131 811 691
132 468 522
133 454 510
134 675 733
135 186 347
136 348 474
137 605 756
138 487 362
139 835 517
140 507 409
141 378 458
142 368 319
143 810 928
144 572 844
145 445 255
146 412 244
147 815 948
148 328 509
149 665 841
150 295 534
151 859 585
152 730 846
153 380 437
154 786 719
155 437 458
156 371 276
157 876 594
158 448 298
159 510 236
160 573 230
161 492 203
162 837 903
163 909 630
164 704 257
165 643 809
166 942 583
167 944 623
168 440 448
169 411 551
170 721 584
171 523 195
172 370 474
173 730 809
174 520 525
175 498 349
176 667 782
177 244 370
178 365 509
179 758 838
180 323 519
181 378 315
182 402 522
183 986 718
184 419 216
185 340 467
186 664 691
187 887 519
188 487 341
189 798 633
190 432 178
191 538 215
192 619 734
193 897 626
194 653 723
195 999 652
196 424 473
197 842 770
198 504 345
199 830 617
200 986 609
201 742 857
202 352 461
203 602 875
204 980 770
205 524 367
206 918 764
207 654 754
208 482 274
209 861 603
210 344 184
211 832 573
212 924 690
213 794 662
214 258 663
215 575 132
216 273 535
217 871 612
218 522 291
219 650 261
220 517 137
221 443 292
222 631 960
223 950 648
224 514 140
225 212 601
226 698 735
227 510 223
228 322 521
229 806 829
230 243 269
231 527 416
232 535 411
233 917 576
234 618 292
235 504 296
236 574 897
237 368 600
238 733 712
239 314 438
240 362 479
241 874 652
242 756 693
243 519 166
244 418 381
245 841 801
246 593 974
247 410 515
248 434 478
249 501 249
250 896 647
251 819 806
252 311 561
253 363 98
254 275 491
255 849 471
256 563 297
257 961 626
258 588 700
259 705 795
260 948 634
261 283 493
262 865 664
263 856 622
264 223 459
265 307 497
266 363 509
267 655 782
268 636 386
269 703 883
270 782 900
271 186 508
272 436 192
273 398 512
274 449 668
275 253 148
276 112 573
