NAME : X-n627-k43
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 627
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 110
NODE_COORD_SECTION
1 0 0
2 816 981
3 349 338
4 22 205
5 385 344
6 913 54
7 410 410
8 108 298
9 280 512
10 335 312
11 155 336
12 64 98
13 64 184
14 874 922
15 513 345
16 516 316
17 403 276
18 407 310
19 161 312
20 931 13
21 371 380
22 460 357
23 455 345
24 796 940
25 811 111
26 360 338
27 932 60
28 803 989
29 882 959
30 2 58
31 740 917
32 939 22
33 53 202
34 360 409
35 802 863
36 326 268
37 565 473
38 828 21
39 311 537
40 868 36
41 2 246
42 243 431
43 58 191
44 756 985
45 900 104
46 281 633
47 42 237
48 771 961
49 290 453
50 289 346
51 27 123
52 16 181
53 960 960
54 457 383
55 759 856
56 10 179
57 62 165
58 297 197
59 2 151
60 491 292
61 124 102
62 536 441
63 374 246
64 778 976
65 854 959
66 740 836
67 26 238
68 875 125
69 935 116
70 255 411
71 313 340
72 91 159
73 369 362
74 341 352
75 363 286
76 366 242
77 832 961
78 443 397
79 863 999
80 944 188
81 866 933
82 644 495
83 59 233
84 890 960
85 373 308
86 73 84
87 467 337
88 291 307
89 657 858
90 394 290
91 273 161
92 288 89
93 354 274
94 456 206
95 421 275
96 476 325
97 447 183
98 320 282
99 768 854
100 355 447
101 415 250
102 941 48
103 432 303
104 834 982
105 814 93
106 930 930
107 562 465
108 430 495
109 450 472
110 417 234
111 25 204
112 260 351
113 441 312
114 957 1
115 837 881
116 921 27
117 452 219
118 781 931
119 308 258
120 354 393
121 879 40
122 272 230
123 162 158
124 19 284
125 361 273
126 392 255
127 53 201
128 395 97
129 468 176
130 330 293
131 353 383
132 318 435
133 252 364
134 603 555
135 134 280
136 865 985
137 343 194
138 110 159
139 355 341
140 437 439
141 26 137
142 801 157
143 547 92
144 369 319
145 749 958
146 298 337
147 799 21
148 430 307
149 273 556
150 246 342
151 805 824
152 324 354
153 906 80
154 513 397
155 321 107
156 350 280
157 957 194
158 954 4
159 36 314
160 293 397
161 227 279
162 926 68
163 407 307
164 5 137
165 793 990
166 26 198
167 34 187
168 134 405
169 371 329
170 44 181
171 79 470
172 869 855
173 918 112
174 916 33
175 789 126
176 391 378
177 427 333
178 760 921
179 384 472
180 229 348
181 120 223
182 120 308
183 86 28
184 933 368
185 63 146
186 897 138
187 258 514
188 677 899
189 881 94
190 724 977
191 405 288
192 852 955
193 461 318
194 311 501
195 574 343
196 911 215
197 943 0
198 690 419
199 328 441
200 448 250
201 309 266
202 907 187
203 336 466
204 836 977
205 22 201
206 543 274
207 336 367
208 316 400
209 348 311
210 404 378
211 378 494
212 267 320
213 53 262
214 215 420
215 329 385
216 219 291
217 648 516
218 111 262
219 366 374
220 355 614
221 890 41
222 344 440
223 393 390
224 97 418
225 125 26
226 419 399
227 348 354
228 370 191
229 446 504
230 319 378
231 984 34
232 76 237
233 239 411
234 842 116
235 496 310
236 866 137
237 140 371
238 502 399
239 381 451
240 811 953
241 374 380
242 809 959
243 285 434
244 47 224
245 858 950
246 8 298
247 380 340
248 931 185
249 977 994
250 400 343
251 375 245
252 882 1
253 819 990
254 443 296
255 2 162
256 13 130
257 44 243
258 869 131
259 150 210
260 937 139
261 372 329
262 408 231
263 65 244
264 440 468
265 382 359
266 937 219
267 407 321
268 351 381
269 27 222
270 406 421
271 122 147
272 850 64
273 31 228
274 591 348
275 356 366
276 107 207
