NAME : X-n819-k171
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 819
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 358
NODE_COORD_SECTION
1 500 500
2 174 325
3 49 34
4 543 815
5 42 920
6 545 80
7 681 950
8 664 944
9 61 68
10 609 259
11 116 500
12 482 911
13 708 930
14 93 57
15 642 940
16 487 619
17 511 63
18 330 52
19 529 831
20 586 862
21 503 839
22 713 994
23 28 939
24 9 111
25 203 347
26 31 115
27 414 352
28 521 982
29 121 304
30 600 26
31 506 772
32 624 39
33 205 328
34 218 104
35 22 959
36 657 188
37 72 978
38 434 815
39 487 107
40 22 987
41 599 870
42 201 402
43 726 961
44 51 7
45 35 922
46 182 331
47 577 233
48 672 906
49 485 852
50 543 849
51 574 991
52 120 166
53 592 877
54 422 762
55 26 695
56 52 953
57 673 848
58 66 393
59 165 162
60 824 928
61 462 135
62 520 759
63 25 807
64 483 808
65 600 549
66 196 76
67 420 719
68 348 480
69 531 837
70 157 347
71 273 259
72 526 18
73 373 29
74 39 211
75 398 49
76 451 211
77 693 949
78 518 106
79 451 981
80 629 687
81 731 830
82 599 866
83 202 772
84 217 285
85 102 404
86 481 771
87 601 864
88 123 963
89 467 217
90 62 8
91 532 256
92 57 914
93 640 193
94 502 823
95 197 59
96 4 824
97 110 938
98 439 838
99 543 808
100 51 34
101 94 672
102 55 46
103 420 46
104 666 997
105 186 414
106 398 883
107 103 942
108 482 816
109 62 137
110 11 840
111 37 54
112 537 858
113 745 914
114 183 279
115 703 953
116 762 726
117 485 54
118 64 920
119 74 352
120 560 178
121 283 179
122 496 834
123 660 886
124 589 160
125 650 963
126 565 36
127 241 338
128 446 971
129 638 817
130 193 372
131 752 955
132 511 904
133 411 5
134 780 925
135 536 781
136 53 168
137 495 777
138 42 892
139 488 80
140 793 984
141 201 317
142 531 985
143 181 240
144 530 802
145 576 942
146 654 903
147 634 953
148 612 71
149 334 119
150 155 811
151 35 956
152 593 840
153 588 819
154 771 968
155 273 325
156 561 46
157 113 88
158 23 813
159 49 38
160 162 152
161 611 778
162 297 479
163 627 78
164 559 818
165 79 48
166 711 905
167 612 162
168 509 839
169 153 45
170 301 160
171 693 913
172 527 213
173 144 73
174 347 325
175 95 965
176 29 145
177 268 374
178 674 900
179 418 225
180 532 930
181 501 68
182 24 888
183 310 365
184 572 153
185 546 820
186 683 948
187 561 150
188 571 205
189 513 166
190 523 805
191 193 375
192 553 9
193 131 86
194 154 914
195 528 786
196 104 10
197 672 129
198 908 170
199 654 893
200 514 130
201 547 783
202 33 856
203 563 814
204 117 19
205 459 856
206 467 859
207 494 844
208 106 523
209 89 268
210 726 969
211 155 240
212 137 860
213 497 414
214 294 802
215 85 39
216 649 864
217 168 885
218 658 764
219 52 978
220 521 99
221 529 779
222 317 909
223 32 72
224 704 952
225 197 150
226 307 273
227 602 256
228 680 775
229 169 378
230 111 139
231 578 87
232 258 317
233 657 898
234 438 983
235 179 381
236 510 735
237 586 48
238 663 907
239 189 269
240 210 315
241 82 925
242 503 313
243 541 34
244 369 228
245 44 321
246 415 220
247 83 294
248 297 381
249 646 844
250 241 942
251 25 39
252 67 86
253 771 900
254 500 94
255 69 874
256 176 285
257 140 267
258 267 333
259 561 920
260 490 62
261 48 858
262 521 801
263 181 316
264 179 85
265 17 56
266 142 901
267 95 82
268 411 740
269 533 794
270 474 811
271 325 412
272 626 805
273 480 939
274 158 4
275 777 982
276 7 927
