NAME : X-n157-k13
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 157
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 12
NODE_COORD_SECTION
1 769 259
2 91 377
3 108 338
4 816 567
5 725 520
6 117 357
7 766 559
8 90 417
9 255 430
10 63 384
11 35 276
12 122 318
13 85 322
14 267 348
15 937 546
16 865 461
17 863 547
18 724 431
19 148 144
20 243 571
21 871 512
22 782 596
23 77 272
24 776 650
25 166 371
26 69 239
27 972 607
28 320 521
29 91 434
30 20 305
31 81 271
32 776 669
33 830 553
34 148 243
35 160 202
36 741 527
37 877 561
38 587 551
39 808 435
40 26 278
41 58 394
42 755 444
43 817 557
44 165 367
45 216 510
46 124 330
47 96 587
48 132 369
49 163 234
50 915 492
51 753 657
52 161 319
53 37 227
54 898 747
55 770 524
56 745 582
57 695 469
58 124 355
59 11 283
60 258 406
61 72 335
62 713 399
63 866 626
64 214 344
65 213 349
66 864 577
67 98 440
68 701 512
69 884 559
70 842 518
71 125 379
72 352 410
73 206 228
74 825 592
75 93 252
76 863 511
77 98 347
78 115 326
79 71 392
80 96 248
81 65 404
82 75 342
83 140 300
84 129 340
85 129 273
86 846 696
87 109 463
88 863 586
89 139 356
90 77 351
91 154 322
92 231 323
93 115 394
94 844 558
95 98 454
96 739 568
97 179 443
98 862 618
99 764 764
100 844 554
101 174 319
102 703 319
103 151 453
104 863 569
105 72 473
106 632 575
107 823 578
108 26 42
109 47 381
110 71 336
111 754 484
112 137 465
113 80 355
114 172 296
115 28 310
116 754 579
117 531 662
118 87 382
119 866 481
120 93 337
121 942 567
122 788 567
123 824 451
124 926 901
125 182 500
126 98 384
127 104 370
128 48 462
129 952 629
130 239 324
131 138 516
132 747 605
133 136 460
134 748 624
135 43 268
136 792 597
137 95 352
138 109 413
139 67 224
140 104 386
141 817 672
142 183 360
143 922 652
144 779 419
145 863 721
146 40 456
147 66 395
148 862 465
149 383 357
150 307 434
151 233 421
152 329 280
153 623 554
154 103 349
155 736 688
156 75 266
157 174 406
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 0.758621 0.241379
3 0 0 0 0 0.680473 0.319527
4 0 0 0 0 0.305147 0.694853
5 0 0 0 0 0.282759 0.717241
6 0 0 0 0 0.672269 0.327731
7 0 0 0 0 0.270235 0.729765
8 0 0 0 0 0.784173 0.215827
9 0 0 0 0 0.406977 0.593023
10 0 0 0 0 0.835938 0.164062
11 0 0 0 0 0.873188 0.126812
12 0 0 0 0 0.616352 0.383648
13 0 0 0 0 0.736025 0.263975
14 0 0 0 0 0.232759 0.767241
15 0 0 0 0 0.417289 0.582711
16 0 0 0 0 0.467052 0.532948
17 0 0 0 0 0.366165 0.633835
18 0 0 0 0 0.404696 0.595304
19 0 0 0 0 0.027027 0.972973
20 0 0 0 0 0.574431 0.425569
21 0 0 0 0 0.41217 0.58783
22 0 0 0 0 0.237852 0.762148
23 0 0 0 0 0.716912 0.283088
24 0 0 0 0 0.162371 0.837629
25 0 0 0 0 0.552561 0.447439
26 0 0 0 0 0.711297 0.288703
27 0 0 0 0 0.375514 0.624486
28 0 0 0 0 0.385797 0.614203
29 0 0 0 0 0.790323 0.209677
30 0 0 0 0 0.934426 0.0655738
31 0 0 0 0 0.701107 0.298893
32 0 0 0 0 0.137887 0.862113
33 0 0 0 0 0.333735 0.666265
34 0 0 0 0 0.390947 0.609053
35 0 0 0 0 0.207921 0.792079
