NAME : X-n204-k19
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 204
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 836
NODE_COORD_SECTION
1 500 500
2 221 542
3 320 456
4 576 827
5 679 994
6 371 461
7 961 844
8 986 379
9 175 540
10 126 517
11 329 626
12 477 890
13 191 356
14 584 917
15 308 653
16 0 7
17 273 302
18 672 381
19 235 415
20 583 149
21 672 124
22 644 646
23 400 544
24 832 999
25 842 964
26 582 965
27 544 311
28 429 2
29 939 849
30 898 605
31 363 130
32 639 874
33 323 201
34 829 350
35 7 53
36 801 92
37 57 330
38 943 0
39 579 275
40 833 402
41 408 940
42 635 871
43 631 630
44 733 313
45 344 619
46 628 291
47 674 92
48 74 602
49 38 354
50 473 107
51 668 279
52 510 811
53 366 16
54 49 182
55 528 946
56 271 745
57 405 872
58 65 893
59 622 488
60 668 978
61 939 73
62 556 632
63 270 446
64 586 348
65 951 167
66 385 308
67 247 997
68 992 460
69 128 590
70 746 847
71 279 459
72 428 183
73 364 167
74 656 687
75 547 792
76 517 152
77 252 618
78 464 284
79 184 96
80 457 269
81 590 47
82 348 609
83 777 112
84 528 198
85 877 457
86 812 650
87 864 723
88 584 875
89 817 233
90 186 909
91 439 447
92 560 994
93 818 658
94 134 903
95 447 951
96 969 519
97 488 401
98 142 666
99 287 534
100 399 181
101 141 22
102 29 248
103 313 643
104 20 974
105 294 475
106 439 214
107 327 361
108 79 657
109 110 653
110 332 440
111 242 943
112 96 492
113 62 541
114 478 199
115 267 486
116 184 686
117 119 370
118 342 587
119 316 552
120 90 370
121 417 225
122 111 575
123 458 221
124 321 337
125 287 454
126 364 560
127 121 609
128 215 488
129 351 232
130 84 585
131 14 718
132 344 337
133 233 472
134 216 497
135 133 584
136 188 327
137 175 352
138 281 702
139 247 645
140 215 837
141 424 677
142 438 666
143 454 547
144 354 242
145 96 387
146 462 532
147 25 980
148 343 658
149 127 368
150 100 613
151 245 363
152 356 488
153 259 410
154 480 270
155 196 492
156 303 336
157 243 888
158 453 226
159 32 993
160 287 528
161 492 238
162 54 698
163 442 195
164 17 930
165 285 277
166 75 932
167 167 560
168 368 360
169 155 710
170 328 277
171 355 399
172 53 641
173 236 522
174 421 346
175 308 118
176 82 739
177 345 467
178 408 363
179 101 658
180 419 188
181 36 952
182 250 337
183 232 388
184 498 308
185 18 945
186 362 702
187 429 256
188 105 507
189 245 521
190 576 280
191 269 485
192 257 647
193 106 618
194 269 505
195 423 470
196 206 467
197 126 669
198 228 795
199 241 305
200 137 433
201 210 392
202 371 627
203 219 344
204 96 427
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 36.1273 24.8727
3 0 0 0 0 28.6316 67.3684
4 0 0 0 0 15.7823 36.2177
5 0 0 0 0 18.3803 39.6197
6 0 0 0 0 15.8134 65.1866
7 0 0 0 0 9.25286 66.7471
8 0 0 0 0 31.3966 19.6034
9 0 0 0 0 66.2407 31.7593
10 0 0 0 0 49.1586 15.8414
11 0 0 0 0 39.853 44.147
12 0 0 0 0 29.2348 33.7652
13 0 0 0 0 36.6152 42.3848
14 0 0 0 0 32.3195 56.6805
15 0 0 0 0 36.9832 33.0168
16 0 0 0 0 93 0
17 0 0 0 0 8.06623 75.9338
18 0 0 0 0 43.3036 56.6964
19 0 0 0 0 30.3614 39.6386
20 0 0 0 0 38.7101 13.2899
21 0 0 0 0 70.131 15.869
