NAME : X-n251-k28
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 251
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 69
NODE_COORD_SECTION
1 112 700
2 363 779
3 245 896
4 238 19
5 184 351
6 305 763
7 366 814
8 137 857
9 564 31
10 303 157
11 523 830
12 134 231
13 851 445
14 740 311
15 163 95
16 275 499
17 470 814
18 453 217
19 818 525
20 311 911
21 177 374
22 230 4
23 590 302
24 196 103
25 553 879
26 316 446
27 665 375
28 587 609
29 510 95
30 907 455
31 805 956
32 342 345
33 785 309
34 649 584
35 850 24
36 26 126
37 447 817
38 145 527
39 218 825
40 405 151
41 389 436
42 452 619
43 407 367
44 948 514
45 836 996
46 578 334
47 491 929
48 325 696
49 838 842
50 983 788
51 623 549
52 915 72
53 774 336
54 81 238
55 534 537
56 295 406
57 853 358
58 742 581
59 32 964
60 747 352
61 610 799
62 786 853
63 506 168
64 755 957
65 408 67
66 485 734
67 419 256
68 508 155
69 941 589
70 68 42
71 817 595
72 397 274
73 727 302
74 216 237
75 821 320
76 516 531
77 614 163
78 561 920
79 128 834
80 162 534
81 279 644
82 188 329
83 520 301
84 336 782
85 728 230
86 139 848
87 350 154
88 242 162
89 791 925
90 907 497
91 52 593
92 786 457
93 629 745
94 935 439
95 641 78
96 78 835
97 232 226
98 123 479
99 205 840
100 932 357
101 917 917
102 325 559
103 413 373
104 362 477
105 827 881
106 845 263
107 11 938
108 88 535
109 436 200
110 940 319
111 325 59
112 34 264
113 47 470
114 322 89
115 757 29
116 825 289
117 287 304
118 657 82
119 288 406
120 287 623
121 616 828
122 60 445
123 978 511
124 956 171
125 818 184
126 605 464
127 462 934
128 563 229
129 506 33
130 599 895
131 364 90
132 504 28
133 304 854
134 525 226
135 753 926
136 544 127
137 343 127
138 422 270
139 472 104
140 453 844
141 493 36
142 526 137
143 230 995
144 675 278
145 495 428
146 535 57
147 684 158
148 446 37
149 507 67
150 654 332
151 585 226
152 526 932
153 479 288
154 708 108
155 588 159
156 473 898
157 618 85
158 433 373
159 409 207
160 488 29
161 531 204
162 546 212
163 470 925
164 534 887
165 770 74
166 546 47
167 612 177
168 565 128
169 597 299
170 630 398
171 433 936
172 538 29
173 524 66
174 559 181
175 326 841
176 533 86
177 470 27
178 503 136
179 557 307
180 350 13
181 720 957
182 515 103
183 577 95
184 496 204
185 482 329
186 338 918
187 427 792
188 441 297
189 764 238
190 504 147
191 488 66
192 509 204
193 575 226
194 596 931
195 578 922
196 496 161
197 361 962
198 539 869
199 460 149
200 468 807
201 448 49
202 609 100
203 537 7
204 537 228
205 697 29
206 440 120
207 400 190
208 469 264
209 425 950
210 562 167
211 523 61
212 572 82
213 423 903
214 451 908
215 513 236
216 440 203
217 628 934
218 632 84
219 528 30
220 490 1
221 508 184
222 635 25
223 490 104
224 528 2
225 434 938
226 482 957
227 457 847
228 453 24
229 495 287
230 183 354
231 563 201
232 444 930
233 814 278
234 359 893
235 498 49
236 521 240
237 598 325
238 557 228
239 552 367
240 665 287
241 549 277
242 474 937
243 499 922
244 522 337
245 442 130
246 559 398
247 498 46
248 564 162
249 524 193
250 515 935
251 605 773
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 2.67009 2.32991
3 0 0 0 0 5.08594 1.91406
4 0 0 0 0 4.60084 0.39916
5 0 0 0 0 3.80627 4.19373
6 0 0 0 0 4.20183 2.79817
7 0 0 0 0 4.40295 3.59705
