NAME : X-n480-k70
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 480
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 52
NODE_COORD_SECTION
1 628 103
2 291 573
3 129 447
4 973 643
5 830 868
6 398 563
7 731 423
8 201 995
9 167 174
10 31 358
11 480 619
12 323 555
13 205 208
14 187 767
15 775 445
16 745 369
17 188 965
18 44 585
19 405 706
20 185 315
21 505 636
22 482 543
23 830 860
24 344 498
25 762 379
26 761 399
27 869 844
28 114 420
29 890 491
30 440 802
31 929 676
32 524 456
33 361 434
34 377 478
35 191 496
36 646 352
37 795 962
38 483 492
39 174 597
40 208 464
41 693 461
42 56 114
43 877 898
44 483 596
45 757 915
46 833 803
47 676 597
48 818 695
49 494 648
50 5 167
51 197 146
52 170 313
53 354 624
54 603 437
55 773 462
56 386 610
57 75 183
58 442 485
59 269 543
60 770 869
61 342 542
62 103 508
63 799 441
64 935 918
65 790 696
66 857 459
67 319 541
68 195 131
69 328 617
70 297 697
71 337 529
72 337 620
73 152 735
74 302 491
75 229 909
76 508 567
77 940 591
78 490 571
79 262 962
80 818 425
81 357 82
82 743 377
83 927 322
84 335 633
85 725 477
86 839 403
87 333 557
88 421 589
89 515 601
90 791 669
91 935 639
92 314 623
93 238 198
94 1000 656
95 613 387
96 425 544
97 299 730
98 359 986
99 107 394
100 766 513
101 409 500
102 144 441
103 163 479
104 400 560
105 198 506
106 176 926
107 763 458
108 761 982
109 986 312
110 94 492
111 183 372
112 383 562
113 384 366
114 204 147
115 373 443
116 231 359
117 340 551
118 751 545
119 232 198
120 271 629
121 139 319
122 305 521
123 370 556
124 273 895
125 466 566
126 865 654
127 869 910
128 216 415
129 41 244
130 304 153
131 97 186
132 368 504
133 194 925
134 254 246
135 766 440
136 212 535
137 492 471
138 314 590
139 153 22
140 235 976
141 70 484
142 748 521
143 675 415
144 705 421
145 267 658
146 471 562
147 870 876
148 24 331
149 882 865
150 864 841
151 730 459
152 734 383
153 200 392
154 367 641
155 966 646
156 856 722
157 336 971
158 191 969
159 898 763
160 857 790
161 206 143
162 682 258
163 230 771
164 745 394
165 692 452
166 395 437
167 503 642
168 326 565
169 888 761
170 134 223
171 300 695
172 423 593
173 204 516
174 158 441
175 133 604
176 140 79
177 673 529
178 788 909
179 954 788
180 843 989
181 145 278
182 764 881
183 125 504
184 301 977
185 540 385
186 92 399
187 192 176
188 169 888
189 101 564
190 506 603
191 137 584
192 121 451
193 802 286
194 229 981
195 706 365
196 761 741
197 70 415
198 198 502
199 142 323
200 839 888
201 772 526
202 237 235
203 308 579
204 791 283
205 801 882
206 873 368
207 977 606
208 514 594
209 123 227
210 848 261
211 603 508
212 128 454
213 283 535
214 934 787
215 868 930
216 181 618
217 904 440
218 140 672
219 181 689
220 587 479
221 451 745
222 402 34
223 962 687
224 776 972
225 223 915
226 242 683
227 149 353
228 831 873
229 332 672
230 44 546
231 754 940
232 197 971
233 872 879
234 63 283
235 119 398
236 211 995
237 819 887
238 296 542
239 596 153
240 916 873
241 239 931
242 830 971
243 837 887
244 107 365
245 774 369
246 933 612
247 312 807
248 905 557
249 768 692
250 761 420
251 812 621
252 350 667
253 150 393
254 407 490
255 806 935
256 646 471
257 286 627
258 774 888
259 440 615
260 204 991
261 117 90
262 277 979
263 840 813
264 313 708
265 882 881
266 234 889
267 257 56
268 224 516
269 349 921
270 214 144
271 382 283
272 826 883
273 967 562
274 763 487
275 341 554
276 61 494
