NAME : X-n129-k18
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 129
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 39
NODE_COORD_SECTION
1 0 0
2 51 570
3 691 985
4 66 119
5 502 415
6 434 289
7 427 584
8 342 576
9 790 87
10 312 475
11 908 531
12 840 566
13 863 232
14 284 833
15 515 175
16 9 243
17 768 209
18 777 582
19 84 508
20 380 523
21 255 267
22 544 961
23 408 661
24 57 588
25 278 44
26 168 722
27 726 406
28 223 385
29 495 70
30 560 632
31 235 655
32 643 127
33 765 267
34 459 976
35 585 962
36 154 796
37 650 444
38 931 52
39 377 19
40 178 633
41 917 803
42 871 677
43 667 164
44 208 651
45 35 437
46 503 680
47 462 870
48 322 123
49 677 829
50 878 407
51 223 251
52 671 94
53 218 351
54 375 220
55 367 567
56 986 869
57 236 769
58 202 998
59 761 712
60 75 520
61 14 737
62 895 632
63 224 725
64 328 387
65 36 300
66 817 531
67 31 283
68 209 574
69 490 395
70 659 121
71 410 207
72 761 450
73 768 348
74 873 349
75 439 179
76 51 269
77 886 558
78 151 752
79 208 186
80 897 547
81 469 396
82 607 437
83 202 433
84 642 100
85 180 703
86 873 595
87 103 184
88 466 416
89 124 311
90 71 321
91 8 357
92 51 200
93 899 471
94 67 236
95 482 432
96 991 388
97 933 309
98 649 131
99 497 404
100 626 195
101 807 375
102 776 626
103 624 275
104 55 288
105 877 515
106 821 533
107 456 317
108 625 410
109 783 403
110 662 97
111 733 533
112 499 470
113 766 340
114 206 385
115 822 285
116 571 304
117 934 461
118 533 242
119 442 24
120 303 249
121 675 92
122 467 432
123 575 338
124 385 239
125 272 512
126 567 124
127 738 447
128 379 165
129 610 408
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 8.19474 0.805263
3 0 0 0 0 2.38782 5.61218
4 0 0 0 0 3.56303 4.43697
5 0 0 0 0 0.693227 3.30677
6 0 0 0 0 1.33641 2.66359
7 0 0 0 0 0.806507 2.19349
8 0 0 0 0 2.4375 3.5625
9 0 0 0 0 8.89873 1.10127
10 0 0 0 0 2.74526 5.25474
11 0 0 0 0 3.32159 4.67841
12 0 0 0 0 0.978571 2.02143
13 0 0 0 0 1.46234 0.537659
14 0 0 0 0 5.27251 2.72749
15 0 0 0 0 2.64078 1.35922
16 0 0 0 0 8.66667 0.333333
17 0 0 0 0 2.91146 1.08854
18 0 0 0 0 1.50579 4.49421
19 0 0 0 0 4.17323 0.826772
20 0 0 0 0 0.273423 0.726577
21 0 0 0 0 0.0898876 1.91011
22 0 0 0 0 0.867846 1.13215
23 0 0 0 0 1.53101 2.46899
24 0 0 0 0 1.80612 0.193878
25 0 0 0 0 2.52518 0.47482
26 0 0 0 0 4.60388 1.39612
27 0 0 0 0 3.0854 3.9146
28 0 0 0 0 3.36623 4.63377
29 0 0 0 0 7.72727 1.27273
30 0 0 0 0 0.911392 7.08861
31 0 0 0 0 4.48855 2.51145
32 0 0 0 0 7.2224 1.7776
33 0 0 0 0 3.2549 1.7451
34 0 0 0 0 2.11885 1.88115
35 0 0 0 0 3.13514 4.86486
36 0 0 0 0 1.61307 0.386935
37 0 0 0 0 2.53538 5.46462
38 0 0 0 0 7.55317 0.446831
39 0 0 0 0 8.54642 0.453581
40 0 0 0 0 7.18799 2.81201
41 0 0 0 0 1.11887 7.88113
42 0 0 0 0 1.11366 3.88634
43 0 0 0 0 0.754123 0.245877
