NAME : X-n344-k43
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 344
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 61
NODE_COORD_SECTION
1 500 500
2 615 190
3 890 200
4 983 684
5 874 112
6 906 186
7 801 278
8 823 446
9 242 544
10 505 210
11 767 766
12 698 305
13 707 511
14 10 968
15 172 13
16 57 414
17 317 373
18 849 680
19 854 12
20 429 688
21 822 378
22 774 584
23 601 895
24 921 309
25 176 165
26 368 432
27 656 430
28 715 225
29 35 264
30 544 994
31 214 533
32 573 650
33 259 595
34 38 550
35 925 755
36 337 562
37 412 969
38 919 402
39 391 792
40 424 206
41 259 588
42 79 364
43 667 978
44 332 593
45 270 544
46 745 267
47 760 786
48 134 998
49 117 320
50 966 458
51 133 334
52 986 462
53 176 290
54 120 296
55 201 878
56 615 293
57 24 217
58 418 662
59 831 314
60 832 564
61 945 758
62 394 446
63 843 680
64 24 613
65 422 956
66 411 58
67 512 655
68 657 544
69 644 748
70 162 924
71 64 57
72 773 727
73 1 461
74 167 981
75 180 346
76 495 295
77 589 311
78 273 186
79 493 121
80 522 653
81 704 909
82 157 9
83 90 625
84 632 964
85 347 750
86 825 940
87 9 237
88 181 662
89 722 724
90 106 978
91 746 981
92 603 944
93 734 612
94 163 142
95 743 16
96 910 272
97 495 584
98 985 968
99 901 149
100 192 878
101 817 700
102 888 1
103 70 323
104 119 255
105 716 413
106 17 309
107 558 122
108 436 663
109 912 64
110 846 973
111 622 271
112 469 629
113 326 388
114 675 587
115 974 135
116 620 443
117 585 6
118 134 764
119 276 222
120 869 663
121 517 935
122 681 631
123 650 679
124 277 612
125 654 76
126 101 332
127 162 792
128 480 878
129 730 728
130 8 525
131 340 489
132 194 815
133 183 75
134 345 884
135 660 841
136 712 42
137 655 695
138 880 600
139 50 555
140 406 946
141 490 53
142 712 878
143 396 484
144 225 176
145 235 9
146 768 438
147 33 116
148 197 149
149 141 312
150 301 18
151 251 83
152 930 549
153 662 99
154 394 872
155 793 659
156 104 821
157 953 401
158 459 264
159 353 254
160 986 680
161 375 639
162 733 982
163 82 923
164 912 604
165 992 123
166 784 823
167 82 859
168 803 338
169 67 555
170 5 102
171 907 896
172 654 393
173 573 527
174 122 150
175 65 9
176 41 545
177 680 22
178 685 814
179 520 817
180 575 872
181 232 836
182 150 82
183 734 779
184 555 13
185 774 848
186 101 440
187 44 141
188 573 609
189 552 463
190 436 773
191 497 547
192 513 861
193 767 794
194 461 804
195 95 192
196 236 121
197 678 796
198 711 637
199 687 7
200 507 855
201 105 82
202 550 658
203 595 507
204 604 726
205 745 746
206 608 519
207 551 750
208 439 943
209 562 496
210 379 464
211 618 848
212 565 519
213 514 548
214 512 435
215 55 556
216 486 762
217 42 31
218 561 797
219 581 510
220 586 888
221 418 791
222 112 157
223 136 189
224 589 92
225 41 501
226 383 686
227 419 687
228 466 837
229 144 85
230 445 538
231 637 46
232 219 38
233 27 564
234 710 875
235 58 518
236 92 293
237 842 895
238 731 737
239 606 332
240 606 704
241 789 879
242 609 368
243 508 818
244 72 46
245 137 70
246 113 113
247 41 399
248 112 82
249 678 743
250 214 619
251 471 405
252 92 163
253 804 753
254 914 234
255 172 328
256 129 161
257 64 580
258 667 727
259 496 806
260 121 150
261 698 50
262 613 106
263 583 675
264 466 675
265 313 775
266 30 555
267 137 266
268 668 604
269 705 747
270 722 981
271 649 808
272 163 244
273 565 370
274 499 841
275 46 194
276 513 530
