NAME : X-n186-k15
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 186
EDGE_WEIGHT_TYPE : EUC_2D
EDGE_WEIGHT_FORMAT : 
CAPACITY : 974
DISTANCE : 1.79769e+308
SERVICE_TIME : 0
NODE_COORD_SECTION
1 159 917
2 635 200
3 278 907
4 875 93
5 10 732
6 586 657
7 482 75
8 526 176
9 153 622
10 452 945
11 456 137
12 884 968
13 688 793
14 117 915
15 149 746
16 495 325
17 539 967
18 917 58
19 590 316
20 611 998
21 963 878
22 141 5
23 383 531
24 685 124
25 39 781
26 534 29
27 213 837
28 874 734
29 180 943
30 789 541
31 343 949
32 537 248
33 626 147
34 56 596
35 112 344
36 738 977
37 941 193
38 437 386
39 440 770
40 743 623
41 521 398
42 488 747
43 321 734
44 521 778
45 90 89
46 716 652
47 333 12
48 244 424
49 199 115
50 83 719
51 126 148
52 789 437
53 728 336
54 504 704
55 933 949
56 232 78
57 382 130
58 346 2
59 61 985
60 357 505
61 199 892
62 930 154
63 400 95
64 148 261
65 41 527
66 29 335
67 913 885
68 293 784
69 102 962
70 372 866
71 144 223
72 684 899
73 402 636
74 138 705
75 715 745
76 914 323
77 287 3
78 461 953
79 826 351
80 780 165
81 935 38
82 927 350
83 754 709
84 784 423
85 849 726
86 74 778
87 354 750
88 628 487
89 362 568
90 898 759
91 563 171
92 721 637
93 136 83
94 341 955
95 892 938
96 671 542
97 659 306
98 805 670
99 930 778
100 791 763
101 747 285
102 641 347
103 846 685
104 598 253
105 45 585
106 654 70
107 887 421
108 310 854
109 527 787
110 602 66
111 878 10
112 351 797
113 995 987
114 697 200
115 722 246
116 847 208
117 577 295
118 102 478
119 899 185
120 123 601
121 230 342
122 438 547
123 968 649
124 214 379
125 242 769
126 273 194
127 66 727
128 354 338
129 725 735
130 632 849
131 411 272
132 481 165
133 121 414
134 492 78
135 794 406
136 736 937
137 701 496
138 282 94
139 87 12
140 963 619
141 61 688
142 387 244
143 740 242
144 209 571
145 631 208
146 643 521
147 280 11
148 226 40
149 161 296
150 839 54
151 814 504
152 967 668
153 236 704
154 218 618
155 526 667
156 87 981
157 768 197
158 976 122
159 177 712
160 449 902
161 492 63
162 761 122
163 609 621
164 614 240
165 478 599
166 175 312
167 239 636
168 347 199
169 619 620
170 275 24
171 565 769
172 120 871
173 140 957
174 68 736
175 661 294
176 604 737
177 91 956
178 16 561
179 680 254
180 173 171
181 852 978
182 533 757
183 352 957
184 409 939
185 630 902
186 487 220
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 0 74
3 0 0 0 0 0 74
4 0 0 0 0 0 80
5 0 0 0 0 85 0
6 0 0 0 0 0 99
7 0 0 0 0 0 81
8 0 0 0 0 0 85
9 0 0 0 0 100 0
10 0 0 0 0 0 74
11 0 0 0 0 0 57
12 0 0 0 0 0 60
13 0 0 0 0 74 0
14 0 0 0 0 0 60
15 0 0 0 0 0 77
16 0 0 0 0 0 72
17 0 0 0 0 87 0
18 0 0 0 0 0 89
19 0 0 0 0 0 53
20 0 0 0 0 0 72
21 0 0 0 0 62 0
22 0 0 0 0 0 53
23 0 0 0 0 0 54
24 0 0 0 0 0 98
25 0 0 0 0 65 0
26 0 0 0 0 0 72
27 0 0 0 0 0 81
28 0 0 0 0 0 84
29 0 0 0 0 64 0
30 0 0 0 0 0 52
31 0 0 0 0 0 60
32 0 0 0 0 0 95
33 0 0 0 0 55 0
