NAME : X-n294-k50
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 294
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 285
NODE_COORD_SECTION
1 500 500
2 940 231
3 721 848
4 618 44
5 993 145
6 636 512
7 274 496
8 245 945
9 449 812
10 29 650
11 399 8
12 548 19
13 769 717
14 221 850
15 980 233
16 477 922
17 498 720
18 136 832
19 351 663
20 58 67
21 889 569
22 28 334
23 804 928
24 900 138
25 393 403
26 982 609
27 79 299
28 684 582
29 169 252
30 405 925
31 875 191
32 674 112
33 576 537
34 539 63
35 338 657
36 210 209
37 676 568
38 949 826
39 572 890
40 210 615
41 737 46
42 30 527
43 131 724
44 671 842
45 727 566
46 507 497
47 524 134
48 167 665
49 819 108
50 929 582
51 713 738
52 352 626
53 887 547
54 176 645
55 611 289
56 457 532
57 11 147
58 958 60
59 587 187
60 790 956
61 974 63
62 306 225
63 961 969
64 238 736
65 758 840
66 88 44
67 507 811
68 768 476
69 51 914
70 494 445
71 953 33
72 922 45
73 748 111
74 544 867
75 477 596
76 322 79
77 439 150
78 586 764
79 214 599
80 168 480
81 925 138
82 797 107
83 751 783
84 738 913
85 703 73
86 681 886
87 627 27
88 887 310
89 478 345
90 571 600
91 834 858
92 549 370
93 657 233
94 126 769
95 317 934
96 237 55
97 851 409
98 838 426
99 477 559
100 542 94
101 370 432
102 520 621
103 666 178
104 631 484
105 733 255
106 820 918
107 687 877
108 752 983
109 157 720
110 709 898
111 300 878
112 728 617
113 66 59
114 991 657
115 717 47
116 463 177
117 586 397
118 792 307
119 100 392
120 438 722
121 43 247
122 71 476
123 69 560
124 211 73
125 471 14
126 115 806
127 194 337
128 921 320
129 104 495
130 36 456
131 500 152
132 782 316
133 881 374
134 277 601
135 962 575
136 588 181
137 941 728
138 108 931
139 11 814
140 209 800
141 129 525
142 126 149
143 31 219
144 97 324
145 495 122
146 759 480
147 859 782
148 780 669
149 786 769
150 759 159
151 282 633
152 361 17
153 957 103
154 711 939
155 544 544
156 27 318
157 665 656
158 523 586
159 842 429
160 539 783
161 769 347
162 937 386
163 824 841
164 738 391
165 833 988
166 16 637
167 91 472
168 41 388
169 623 780
170 660 155
171 700 658
172 946 783
173 607 815
174 87 771
175 658 874
176 527 853
177 459 577
178 352 829
179 427 235
180 937 639
181 554 438
182 833 692
183 421 999
184 908 447
185 469 163
186 737 238
187 509 61
188 246 352
189 488 408
190 600 359
191 510 460
192 342 691
193 95 216
194 787 465
195 700 873
196 659 568
197 478 525
198 988 980
199 303 119
200 241 353
201 28 661
202 724 842
203 2 660
204 210 180
205 840 841
206 843 9
207 430 92
208 265 453
209 209 673
210 20 952
211 673 659
212 185 335
213 138 655
214 263 155
215 769 741
216 325 260
217 831 678
218 401 625
219 212 360
220 118 426
221 192 520
222 596 376
223 449 679
224 579 295
225 333 352
226 837 944
227 377 500
228 797 97
229 65 235
230 440 877
231 849 769
232 439 326
233 407 621
234 550 241
235 169 68
236 253 243
237 76 852
238 642 116
239 598 124
240 564 374
241 997 660
242 14 98
243 845 303
244 774 9
245 791 671
246 299 800
247 575 109
248 865 708
249 290 897
250 953 348
251 906 692
252 895 790
253 25 242
254 761 886
255 909 336
256 501 846
257 731 4
258 337 71
259 106 973
260 400 229
261 846 368
262 623 580
263 978 669
264 884 559
265 10 910
266 390 602
267 451 134
268 324 221
269 569 98
270 735 341
271 411 220
272 672 867
273 69 790
274 584 520
275 193 416
276 954 912
