NAME : X-n195-k51
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 195
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 181
NODE_COORD_SECTION
1 500 500
2 691 729
3 978 828
4 427 367
5 777 543
6 190 596
7 773 750
8 234 727
9 851 358
10 140 69
11 891 285
12 467 13
13 537 162
14 636 355
15 213 284
16 75 877
17 384 814
18 606 173
19 76 236
20 86 733
21 642 61
22 303 261
23 771 775
24 107 264
25 763 43
26 811 873
27 38 170
28 822 920
29 907 792
30 539 273
31 576 836
32 491 411
33 430 725
34 727 248
35 532 825
36 457 218
37 398 153
38 942 597
39 8 330
40 637 85
41 75 781
42 578 635
43 560 188
44 27 523
45 432 198
46 359 691
47 695 372
48 203 307
49 641 389
50 836 612
51 375 499
52 818 980
53 577 226
54 889 259
55 516 324
56 102 346
57 318 976
58 223 11
59 484 245
60 365 982
61 648 790
62 878 261
63 600 800
64 493 722
65 549 214
66 714 918
67 638 166
68 452 172
69 711 687
70 924 905
71 326 662
72 786 203
73 24 32
74 529 661
75 843 248
76 115 449
77 82 971
78 876 644
79 322 24
80 642 810
81 685 607
82 141 824
83 351 732
84 641 954
85 330 941
86 830 188
87 469 250
88 970 812
89 723 360
90 274 238
91 668 103
92 562 82
93 269 147
94 135 493
95 895 953
96 930 729
97 579 972
98 901 987
99 546 102
100 664 479
101 967 393
102 388 767
103 977 995
104 968 434
105 517 382
106 974 455
107 537 160
108 457 1
109 556 91
110 995 969
111 768 432
112 991 1000
113 295 704
114 802 446
115 785 358
116 576 108
117 592 694
118 527 109
119 607 347
120 693 470
121 690 10
122 843 955
123 767 401
124 854 524
125 325 778
126 465 885
127 415 721
128 889 993
129 955 943
130 394 769
131 584 479
132 545 66
133 496 700
134 942 991
135 888 436
136 980 290
137 958 475
138 444 754
139 583 835
140 435 761
141 887 925
142 919 932
143 997 371
144 710 300
145 597 547
146 253 971
147 372 794
148 648 450
149 438 871
150 758 513
151 638 469
152 313 682
153 728 143
154 852 970
155 458 787
156 635 24
157 752 463
158 616 535
159 944 381
160 524 482
161 550 133
162 564 44
163 625 799
164 660 428
165 575 120
166 433 847
167 657 524
168 516 12
169 766 270
170 355 615
171 265 183
172 984 952
173 361 749
174 464 642
175 919 380
176 941 995
177 638 508
178 699 633
179 773 599
180 492 754
181 559 108
182 231 773
183 250 657
184 581 467
185 275 755
186 381 870
187 983 445
188 989 455
189 654 377
190 520 87
191 365 726
192 646 438
193 349 696
194 490 876
195 211 808
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 74.882 4.11797
3 0 0 0 0 71.1166 12.8834
4 0 0 0 0 85.9485 14.0515
5 0 0 0 0 16.0734 6.92664
6 0 0 0 0 10.2013 21.7987
7 0 0 0 0 87.3221 2.67788
8 0 0 0 0 2.57497 5.42503
9 0 0 0 0 21.0341 28.9659
10 0 0 0 0 14.2929 14.7071
11 0 0 0 0 30.7071 65.2929
12 0 0 0 0 0.723769 25.2762
13 0 0 0 0 5.12849 11.8715
14 0 0 0 0 51.3522 40.6478
15 0 0 0 0 30.75 10.25
16 0 0 0 0 1.3683 14.6317
17 0 0 0 0 44.8157 50.1843
18 0 0 0 0 11.7046 29.2954
19 0 0 0 0 22.2203 46.7797
20 0 0 0 0 3.51978 26.4802
21 0 0 0 0 7.88629 75.1137
22 0 0 0 0 9.47525 1.52475
23 0 0 0 0 83.5665 0.433548
