NAME : X-n153-k22
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 153
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 144
NODE_COORD_SECTION
1 500 500
2 238 446
3 749 750
4 960 879
5 955 866
6 202 336
7 720 788
8 695 743
9 739 603
10 217 419
11 922 870
12 703 733
13 843 856
14 233 682
15 259 459
16 226 305
17 732 722
18 747 858
19 949 784
20 904 891
21 880 795
22 591 661
23 984 926
24 246 438
25 183 501
26 546 966
27 742 771
28 110 698
29 193 441
30 215 388
31 232 516
32 907 954
33 133 526
34 750 680
35 397 553
36 103 488
37 663 731
38 784 686
39 754 821
40 280 456
41 236 424
42 287 454
43 598 728
44 996 821
45 853 710
46 744 473
47 887 907
48 286 422
49 857 633
50 272 484
51 934 625
52 939 892
53 810 732
54 631 723
55 822 694
56 769 768
57 977 840
58 639 736
59 727 765
60 950 896
61 206 433
62 207 535
63 164 586
64 754 691
65 662 768
66 348 308
67 254 455
68 130 482
69 764 726
70 713 758
71 965 934
72 693 734
73 890 801
74 808 675
75 393 484
76 727 808
77 955 756
78 854 640
79 249 552
80 188 479
81 187 506
82 901 767
83 664 770
84 558 530
85 714 742
86 979 683
87 200 416
88 294 391
89 344 471
90 240 449
91 735 633
92 944 952
93 157 421
94 768 750
95 813 936
96 534 720
97 986 914
98 963 798
99 905 579
100 175 397
101 972 940
102 184 561
103 357 399
104 859 770
105 661 762
106 298 469
107 14 438
108 275 561
109 856 919
110 219 453
111 272 465
112 294 296
113 754 775
114 229 467
115 946 778
116 711 803
117 858 879
118 665 347
119 981 802
120 924 973
121 267 545
122 760 764
123 942 894
124 219 465
125 665 756
126 92 212
127 920 940
128 937 814
129 804 654
130 281 489
131 669 647
132 308 309
133 998 876
134 900 910
135 753 900
136 873 706
137 209 467
138 991 966
139 766 729
140 341 458
141 897 957
142 224 368
143 818 679
144 707 703
145 280 450
146 252 462
147 717 683
148 458 236
149 989 489
150 278 356
151 144 446
152 991 818
153 831 812
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 49.0942 42.9058
3 0 0 0 0 89.88 0.12
4 0 0 0 0 59.5156 5.48437
5 0 0 0 0 72.5445 7.4555
6 0 0 0 0 41.4821 27.5179
7 0 0 0 0 58.4772 5.52284
8 0 0 0 0 68.284 4.71602
9 0 0 0 0 78.3329 17.6671
10 0 0 0 0 38.3246 35.6754
11 0 0 0 0 76.4317 4.56833
12 0 0 0 0 64.2578 2.74216
13 0 0 0 0 57.1192 0.880841
14 0 0 0 0 26.9897 52.0103
15 0 0 0 0 47.963 37.037
16 0 0 0 0 42.2361 14.7639
17 0 0 0 0 88.7705 1.22951
18 0 0 0 0 73.1329 10.8671
19 0 0 0 0 69.3952 14.6048
20 0 0 0 0 90.677 1.32301
21 0 0 0 0 78.5966 8.40341
22 0 0 0 0 84.9395 10.0605
23 0 0 0 0 62.1098 3.89024
24 0 0 0 0 48.3014 37.6986
25 0 0 0 0 32.8743 57.1257
26 0 0 0 0 53.1304 40.8696
27 0 0 0 0 80.8405 3.15953
28 0 0 0 0 15.4441 82.5559
29 0 0 0 0 28.4467 36.5533
30 0 0 0 0 37.6804 30.3196
31 0 0 0 0 32.8217 40.1783
32 0 0 0 0 48.4874 2.51258
33 0 0 0 0 1.51711 4.48289
34 0 0 0 0 6.34667 0.653333
35 0 0 0 0 4.30741 1.69259
36 0 0 0 0 0.633197 2.3668
