NAME : X-n214-k11
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 214
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 944
NODE_COORD_SECTION
1 500 500
2 753 355
3 663 83
4 725 286
5 581 444
6 700 205
7 630 475
8 560 407
9 848 374
10 752 315
11 454 310
12 685 227
13 747 468
14 540 348
15 882 346
16 762 228
17 884 307
18 681 274
19 761 254
20 791 205
21 699 559
22 694 352
23 679 11
24 656 446
25 428 487
26 838 395
27 554 590
28 567 250
29 769 381
30 753 20
31 710 296
32 653 489
33 711 447
34 516 322
35 704 265
36 742 358
37 578 423
38 923 378
39 451 120
40 449 254
41 626 264
42 701 203
43 751 293
44 835 0
45 810 318
46 640 218
47 493 226
48 483 445
49 671 134
50 465 361
51 521 69
52 894 399
53 824 388
54 605 238
55 848 251
56 561 443
57 663 9
58 768 339
59 634 426
60 590 60
61 735 280
62 842 365
63 671 124
64 680 251
65 615 361
66 558 451
67 884 356
68 746 384
69 687 227
70 855 350
71 656 450
72 560 459
73 591 433
74 451 36
75 747 26
76 753 384
77 530 259
78 739 215
79 537 267
80 742 304
81 509 418
82 667 17
83 534 297
84 605 382
85 470 482
86 817 366
87 815 268
88 728 264
89 778 44
90 856 360
91 818 284
92 666 107
93 628 378
94 538 317
95 715 34
96 875 290
97 495 468
98 584 145
99 725 237
100 563 394
101 775 378
102 587 443
103 535 665
104 696 387
105 704 153
106 667 448
107 557 440
108 682 461
109 762 279
110 824 522
111 764 259
112 759 334
113 750 391
114 893 283
115 900 308
116 595 73
117 641 474
118 597 236
119 294 448
120 852 182
121 526 330
122 735 460
123 901 303
124 639 390
125 545 395
126 494 2
127 741 339
128 795 456
129 783 343
130 694 224
131 756 99
132 698 323
133 683 222
134 704 269
135 769 321
136 596 321
137 605 103
138 507 448
139 567 464
140 743 205
141 622 449
142 767 116
143 745 269
144 603 447
145 634 194
146 832 312
147 796 292
148 662 86
149 608 618
150 489 267
151 837 289
152 478 510
153 569 497
154 611 550
155 749 387
156 683 355
157 682 81
158 701 170
159 653 414
160 584 21
161 683 308
162 659 582
163 668 329
164 662 288
165 897 399
166 770 366
167 540 212
168 606 309
169 581 254
170 582 485
171 848 381
172 828 150
173 536 445
174 531 56
175 707 424
176 587 191
177 770 259
178 702 94
179 823 162
180 644 364
181 570 186
182 552 317
183 626 88
184 999 631
185 860 274
186 354 662
187 625 323
188 654 285
189 785 82
190 650 335
191 637 568
192 449 359
193 885 77
194 552 440
195 810 205
196 628 24
197 728 294
198 733 311
199 750 327
200 727 278
201 618 336
202 537 137
203 718 413
204 725 355
205 710 139
206 723 556
207 449 346
208 731 373
209 349 465
210 572 542
211 612 377
212 711 417
213 678 44
214 604 593
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 39.1301 43.8699
3 0 0 0 0 10.5158 73.4842
4 0 0 0 0 13.4124 20.5876
5 0 0 0 0 12.9914 4.00861
6 0 0 0 0 25.7714 62.2286
7 0 0 0 0 44.4841 14.5159
8 0 0 0 0 40.7 15.3
9 0 0 0 0 14.5542 18.4458
10 0 0 0 0 8.79654 12.2035
11 0 0 0 0 25.2643 11.7357
12 0 0 0 0 4.9708 10.0292
13 0 0 0 0 60.7711 36.2289
14 0 0 0 0 14.8222 8.17778
15 0 0 0 0 29.8141 46.1859
16 0 0 0 0 28.126 65.874
17 0 0 0 0 34.3812 64.6188
18 0 0 0 0 12.0705 17.9295
