NAME : X-n599-k92
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 599
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 487
NODE_COORD_SECTION
1 284 167
2 6 711
3 874 746
4 483 894
5 733 189
6 336 29
7 488 684
8 825 903
9 98 412
10 206 306
11 497 641
12 499 745
13 481 40
14 500 390
15 851 268
16 51 278
17 805 796
18 554 771
19 576 984
20 734 251
21 325 414
22 658 81
23 279 467
24 1000 804
25 124 148
26 554 594
27 645 168
28 4 965
29 614 267
30 939 719
31 935 800
32 109 154
33 31 554
34 960 512
35 489 840
36 377 684
37 945 808
38 720 165
39 226 34
40 73 255
41 748 344
42 774 514
43 143 893
44 168 461
45 164 493
46 631 533
47 815 191
48 833 284
49 746 100
50 252 839
51 894 472
52 944 597
53 371 28
54 552 186
55 610 541
56 578 665
57 749 655
58 898 974
59 274 972
60 520 642
61 914 373
62 610 738
63 773 602
64 752 74
65 729 90
66 464 658
67 70 36
68 964 397
69 388 732
70 185 51
71 712 144
72 45 437
73 910 738
74 956 879
75 318 560
76 592 913
77 642 564
78 907 240
79 88 186
80 399 931
81 763 180
82 626 876
83 302 689
84 970 490
85 775 574
86 653 667
87 813 999
88 5 980
89 10 249
90 980 136
91 557 816
92 915 680
93 131 722
94 553 946
95 45 101
96 306 260
97 627 26
98 771 398
99 869 585
100 493 282
101 312 212
102 985 939
103 194 262
104 992 698
105 834 844
106 1 651
107 271 893
108 20 349
109 163 503
110 579 761
111 923 502
112 2 469
113 103 284
114 928 132
115 51 883
116 63 181
117 784 300
118 212 774
119 138 90
120 532 999
121 160 179
122 51 330
123 743 949
124 439 328
125 519 563
126 15 591
127 2 546
128 20 964
129 975 611
130 128 984
131 131 737
132 214 591
133 969 497
134 367 77
135 925 640
136 160 288
137 771 912
138 162 80
139 252 140
140 704 21
141 980 560
142 896 344
143 566 389
144 892 149
145 20 663
146 405 859
147 391 304
148 475 920
149 649 458
150 480 756
151 835 65
152 407 973
153 447 697
154 363 808
155 82 623
156 344 837
157 325 148
158 249 926
159 894 188
160 146 433
161 22 95
162 789 664
163 110 741
164 378 573
165 606 838
166 583 717
167 151 525
168 803 457
169 971 191
170 687 417
171 512 553
172 893 179
173 339 985
174 108 241
175 268 98
176 317 221
177 763 566
178 310 305
179 572 203
180 454 957
181 621 295
182 706 865
183 154 175
184 881 149
185 122 50
186 163 817
187 825 86
188 879 455
189 801 726
190 504 198
191 970 276
192 934 920
193 21 730
194 0 689
195 55 848
196 234 477
197 475 485
198 881 106
199 125 170
200 169 455
201 683 933
202 825 911
203 300 380
204 836 71
205 492 28
206 466 702
207 280 878
208 529 935
209 580 243
210 892 721
211 844 830
212 249 541
213 950 63
214 139 349
215 345 668
216 202 781
217 435 492
218 703 608
219 220 590
220 293 435
221 195 547
222 28 660
223 481 59
224 632 672
225 220 763
226 13 308
227 216 306
228 32 554
229 826 687
230 512 498
231 96 824
232 510 533
233 158 386
234 829 812
235 867 873
236 784 951
237 690 940
238 220 977
239 852 979
240 776 539
241 723 945
242 399 357
243 456 434
244 113 924
245 885 12
246 30 459
247 659 795
248 623 116
249 635 270
250 232 431
251 520 384
252 838 24
253 758 862
254 73 559
255 676 791
256 492 942
257 869 445
258 79 773
259 843 368
260 23 54
261 908 695
262 727 140
263 314 736
264 73 940
265 646 802
266 946 370
267 461 280
268 987 63
269 181 970
270 619 314
271 233 651
272 310 285
273 440 921
274 84 462
275 659 265
276 294 353
