NAME : X-n317-k53
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 317
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 6
NODE_COORD_SECTION
1 0 0
2 971 544
3 564 976
4 266 4
5 395 95
6 379 271
7 936 538
8 980 578
9 242 92
10 476 74
11 247 159
12 359 108
13 473 941
14 490 947
15 548 950
16 389 864
17 916 664
18 212 91
19 415 182
20 961 553
21 423 232
22 596 931
23 955 566
24 534 93
25 252 6
26 950 580
27 517 950
28 942 618
29 636 981
30 629 809
31 508 35
32 108 130
33 391 19
34 208 183
35 991 680
36 428 48
37 272 220
38 931 581
39 327 128
40 966 514
41 313 202
42 267 1
43 404 925
44 985 594
45 895 429
46 348 12
47 316 258
48 238 20
49 970 490
50 854 586
51 293 104
52 628 919
53 880 597
54 353 241
55 753 728
56 291 93
57 993 439
58 382 125
59 230 36
60 984 471
61 489 23
62 277 137
63 593 171
64 378 204
65 411 87
66 207 85
67 538 991
68 906 631
69 343 72
70 445 68
71 673 268
72 576 951
73 388 66
74 953 504
75 434 145
76 530 11
77 632 879
78 541 968
79 353 851
80 629 868
81 593 896
82 936 411
83 272 40
84 276 93
85 469 169
86 359 894
87 548 998
88 52 69
89 397 58
90 507 145
91 451 162
92 646 996
93 532 906
94 220 126
95 536 831
96 482 212
97 137 53
98 511 991
99 978 506
100 300 111
101 907 711
102 908 488
103 222 137
104 266 48
105 423 67
106 268 125
107 434 25
108 548 982
109 511 888
110 371 256
111 440 179
112 331 82
113 965 439
114 545 968
115 447 40
116 785 664
117 915 669
118 468 98
119 247 6
120 271 70
121 260 110
122 902 679
123 926 874
124 587 988
125 368 419
126 351 158
127 967 685
128 559 968
129 278 56
130 877 507
131 353 164
132 984 540
133 380 89
134 886 376
135 943 408
136 420 204
137 386 78
138 219 18
139 497 961
140 542 965
141 718 869
142 297 45
143 414 69
144 606 959
145 575 99
146 330 101
147 364 74
148 257 22
149 371 64
150 600 994
151 951 536
152 534 896
153 297 96
154 467 149
155 438 917
156 385 883
157 233 239
158 481 945
159 414 128
160 602 752
161 592 151
162 267 82
163 587 946
164 728 991
165 242 136
166 292 9
167 916 480
168 494 918
169 2 149
170 24 105
171 933 577
172 227 49
173 651 947
174 991 512
175 805 704
176 253 66
177 628 824
178 199 18
179 833 534
180 633 864
181 343 42
182 565 991
183 603 996
184 404 30
185 434 92
186 822 465
187 393 81
188 351 78
189 390 56
190 536 967
191 553 985
192 652 868
193 472 900
194 824 545
195 370 189
196 196 21
197 524 974
198 590 878
199 551 951
200 480 48
201 384 185
202 327 228
203 567 966
204 537 964
205 929 577
206 491 141
207 336 12
208 496 953
209 149 57
210 394 63
211 250 252
212 238 63
213 245 222
214 263 50
215 231 37
216 512 13
217 868 481
218 994 635
219 697 87
220 989 535
221 462 954
222 355 240
223 335 89
224 817 544
225 501 154
226 196 66
227 389 36
228 413 62
229 277 111
230 245 95
231 878 469
232 407 109
233 326 52
234 999 601
235 974 433
236 578 969
237 548 784
238 519 21
239 436 135
240 986 436
241 483 19
242 420 197
243 417 122
244 825 609
245 347 96
246 967 530
247 749 542
248 271 20
249 307 72
250 420 130
251 821 398
252 147 97
253 950 512
254 394 190
255 962 584
256 934 530
257 611 926
258 323 185
259 966 530
260 378 189
261 334 189
262 340 77
263 265 136
264 303 315
265 533 852
266 562 977
267 995 477
268 862 649
269 379 190
270 935 565
271 178 11
272 465 237
273 214 179
274 479 913
275 903 530
276 379 102
