NAME : X-n439-k37
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 439
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 12
NODE_COORD_SECTION
1 500 500
2 769 259
3 91 377
4 108 338
5 816 567
6 698 341
7 741 237
8 601 140
9 63 359
10 215 608
11 979 914
12 911 697
13 440 593
14 922 765
15 185 756
16 486 158
17 993 628
18 241 33
19 200 756
20 856 440
21 471 712
22 929 649
23 811 44
24 125 727
25 830 484
26 568 366
27 261 394
28 478 965
29 726 474
30 68 952
31 747 716
32 678 366
33 17 603
34 169 689
35 916 565
36 564 913
37 268 681
38 937 878
39 370 634
40 555 847
41 246 911
42 267 333
43 166 257
44 147 179
45 418 383
46 382 886
47 312 911
48 416 186
49 457 582
50 334 882
51 269 710
52 513 910
53 739 882
54 503 682
55 451 911
56 171 656
57 843 44
58 94 165
59 726 411
60 197 498
61 49 726
62 645 224
63 915 247
64 981 775
65 844 973
66 519 268
67 291 97
68 986 589
69 414 719
70 407 720
71 82 782
72 255 312
73 151 291
74 831 520
75 970 760
76 912 77
77 150 909
78 638 624
79 585 630
80 655 287
81 708 178
82 503 504
83 14 634
84 261 106
85 825 599
86 433 646
87 298 153
88 88 970
89 704 58
90 258 52
91 930 209
92 570 72
93 252 338
94 141 741
95 353 966
96 718 880
97 581 608
98 69 246
99 469 225
100 623 619
101 501 929
102 359 117
103 128 931
104 953 786
105 30 752
106 157 419
107 637 668
108 454 640
109 888 420
110 937 231
111 252 161
112 453 708
113 995 666
114 998 151
115 687 778
116 350 281
117 977 113
118 970 790
119 604 21
120 128 917
121 664 777
122 310 275
123 122 40
124 846 937
125 586 561
126 806 751
127 312 123
128 139 930
129 479 760
130 69 875
131 698 197
132 726 250
133 782 561
134 43 320
135 757 331
136 898 518
137 133 541
138 497 279
139 418 234
140 25 118
141 880 166
142 529 957
143 565 758
144 60 701
145 567 295
146 66 72
147 535 391
148 30 683
149 447 677
150 362 365
151 618 766
152 540 747
153 972 449
154 500 86
155 555 154
156 275 341
157 299 644
158 890 504
159 42 970
160 496 177
161 789 679
162 770 402
163 229 264
164 545 735
165 504 867
166 708 580
167 218 232
168 339 760
169 710 910
170 99 352
171 564 708
172 875 761
173 376 398
174 667 49
175 774 666
176 728 515
177 676 316
178 961 518
179 811 724
180 551 563
181 484 538
182 862 621
183 589 636
184 574 712
185 879 326
186 77 733
187 476 800
188 107 535
189 643 837
190 642 249
191 793 754
192 37 871
193 760 614
194 420 78
195 312 676
196 329 322
197 919 95
198 605 144
199 763 884
200 528 760
201 9 106
202 214 887
203 323 338
204 253 819
205 628 365
206 597 761
207 128 138
208 705 400
209 571 979
210 931 739
211 764 26
212 162 169
213 338 947
214 718 807
215 769 882
216 480 60
217 635 657
218 292 467
219 136 228
220 593 769
221 866 390
222 313 239
223 813 727
224 12 260
225 642 817
226 271 154
227 196 682
228 330 261
229 250 283
230 358 273
231 950 598
232 244 524
233 583 858
234 388 295
235 677 853
236 748 608
237 254 471
238 301 270
239 115 623
240 159 246
241 900 400
242 298 216
243 313 219
244 393 252
245 847 676
246 271 197
247 429 275
248 281 865
249 842 436
250 320 268
251 232 202
252 503 302
253 362 128
254 385 201
255 222 615
256 952 426
257 589 627
258 400 209
259 141 757
260 730 710
261 242 378
262 175 791
263 194 777
264 190 651
265 312 187
266 730 646
267 366 181
268 50 248
269 353 270
270 652 784
271 306 316
272 390 185
273 767 916
274 648 820
275 950 134
276 259 336
