NAME : X-n801-k40
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 801
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 20
NODE_COORD_SECTION
1 0 0
2 674 825
3 549 534
4 43 315
5 542 420
6 45 580
7 180 450
8 369 618
9 287 721
10 36 426
11 680 338
12 42 81
13 942 119
14 247 68
15 432 549
16 514 857
17 554 976
18 103 728
19 271 73
20 310 859
21 874 538
22 358 642
23 989 42
24 538 271
25 854 443
26 596 563
27 827 228
28 380 40
29 152 224
30 726 258
31 981 544
32 600 381
33 629 799
34 488 12
35 100 542
36 37 272
37 847 980
38 949 124
39 787 917
40 111 958
41 571 968
42 2 409
43 95 2
44 318 447
45 271 856
46 873 697
47 34 274
48 733 17
49 620 125
50 611 334
51 66 848
52 507 711
53 993 152
54 596 683
55 605 980
56 372 833
57 968 699
58 36 620
59 518 566
60 138 457
61 828 421
62 467 39
63 626 645
64 192 923
65 56 363
66 252 349
67 202 896
68 999 331
69 843 462
70 83 975
71 475 135
72 601 55
73 578 43
74 480 854
75 124 825
76 121 228
77 355 326
78 291 944
79 784 563
80 260 251
81 472 918
82 193 715
83 539 592
84 794 290
85 930 315
86 190 654
87 429 292
88 79 779
89 931 409
90 114 765
91 948 685
92 550 915
93 383 979
94 127 64
95 541 935
96 218 159
97 396 194
98 216 85
99 106 843
100 174 744
101 782 117
102 699 379
103 497 355
104 87 161
105 558 199
106 721 10
107 18 53
108 704 674
109 443 783
110 755 58
111 928 666
112 347 805
113 360 600
114 101 119
115 938 556
116 422 848
117 934 275
118 391 807
119 712 230
120 908 359
121 992 823
122 80 246
123 367 837
124 865 661
125 67 146
126 956 582
127 977 663
128 930 343
129 896 542
130 631 472
131 62 636
132 817 759
133 914 195
134 46 591
135 102 825
136 822 527
137 763 684
138 975 128
139 26 941
140 314 34
141 787 474
142 512 291
143 718 832
144 244 931
145 534 425
146 585 799
147 513 990
148 641 633
149 254 283
150 448 389
151 702 44
152 109 823
153 402 190
154 184 314
155 26 270
156 333 949
157 132 174
158 203 842
159 182 78
160 575 723
161 807 656
162 745 757
163 320 523
164 175 626
165 488 947
166 376 858
167 540 797
168 52 401
169 441 748
170 491 459
171 398 734
172 202 560
173 636 652
174 813 892
175 403 311
176 201 878
177 245 641
178 894 2
179 515 142
180 701 895
181 143 590
182 612 652
183 650 986
184 932 420
185 410 762
186 676 219
187 174 236
188 204 25
189 828 312
190 120 96
191 409 434
192 405 549
193 379 787
194 810 191
195 129 755
196 499 596
197 754 620
198 937 430
199 61 519
200 29 34
201 843 640
202 520 251
203 385 685
204 619 501
205 239 564
206 908 111
207 234 353
208 467 896
209 742 499
210 277 981
211 194 265
212 851 885
213 850 444
214 131 847
215 806 302
216 627 401
217 267 788
218 805 211
219 61 985
220 729 142
221 402 812
222 956 593
223 907 977
224 670 71
225 863 184
226 74 25
227 741 581
228 38 919
229 963 467
230 979 558
231 916 241
232 4 676
233 217 612
234 311 756
235 235 42
236 815 106
237 848 461
238 46 198
239 460 210
240 293 234
241 274 248
242 986 983
243 800 608
244 342 852
245 623 95
246 258 221
247 420 244
248 444 16
249 223 518
250 821 540
251 939 766
252 157 549
253 106 921
254 961 583
255 925 959
256 619 540
257 507 97
258 790 509
259 404 252
260 44 843
261 363 737
262 752 492
263 352 216
264 226 577
265 817 913
266 115 221
267 200 58
268 38 628
269 711 595
270 479 404
271 332 129
272 929 145
273 93 139
274 269 260
275 583 421
276 424 47
