NAME : X-n148-k46
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 148
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 18
NODE_COORD_SECTION
1 707 633
2 405 122
3 811 419
4 11 667
5 336 612
6 366 50
7 98 836
8 414 996
9 243 713
10 100 232
11 891 946
12 132 204
13 25 642
14 994 18
15 636 897
16 214 651
17 108 619
18 882 399
19 863 607
20 409 585
21 247 882
22 553 507
23 677 258
24 673 644
25 25 182
26 251 111
27 263 799
28 660 359
29 351 288
30 172 127
31 382 441
32 231 650
33 966 485
34 964 107
35 876 164
36 949 328
37 936 70
38 229 744
39 161 214
40 581 594
41 154 860
42 23 374
43 736 600
44 594 542
45 846 684
46 355 471
47 675 597
48 663 653
49 61 889
50 685 150
51 129 248
52 161 301
53 180 836
54 427 670
55 833 860
56 669 251
57 411 403
58 450 926
59 591 505
60 468 157
61 288 484
62 574 955
63 795 521
64 41 65
65 175 486
66 74 436
67 907 13
68 579 912
69 765 835
70 176 189
71 972 351
72 470 22
73 577 469
74 561 672
75 110 670
76 811 614
77 460 344
78 862 486
79 22 369
80 898 295
81 89 934
82 89 973
83 896 544
84 503 364
85 765 469
86 832 504
87 702 482
88 481 321
89 827 627
90 541 599
91 111 694
92 891 231
93 884 324
94 555 436
95 186 502
96 442 319
97 823 255
98 367 339
99 572 872
100 715 620
101 134 794
102 85 912
103 191 561
104 79 911
105 924 508
106 132 871
107 962 682
108 783 515
109 170 677
110 847 462
111 840 535
112 732 383
113 904 368
114 980 376
115 281 669
116 84 809
117 114 715
118 83 648
119 800 540
120 45 944
121 84 965
122 465 407
123 779 427
124 854 305
125 518 500
126 216 721
127 597 643
128 847 501
129 859 298
130 954 764
131 339 814
132 142 552
133 400 366
134 21 341
135 802 487
136 67 772
137 897 552
138 847 538
139 189 530
140 930 232
141 472 396
142 92 325
143 877 475
144 451 370
145 1 416
146 712 100
147 869 270
148 100 342
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 3.01235 6.98765
3 0 0 0 0 2.06658 1.93342
4 0 0 0 0 0.115442 6.88456
5 0 0 0 0 2.19608 1.80392
6 0 0 0 0 1.0929 6.9071
7 0 0 0 0 0.117225 0.882775
8 0 0 0 0 1.66265 2.33735
9 0 0 0 0 0.340813 0.659187
10 0 0 0 0 2.15517 2.84483
11 0 0 0 0 4.7093 0.290698
12 0 0 0 0 0.647059 0.352941
13 0 0 0 0 0.155763 3.84424
14 0 0 0 0 0.0724346 3.92757
15 0 0 0 0 2.83612 1.16388
16 0 0 0 0 0.65745 1.34255
17 0 0 0 0 0.872375 4.12763
18 0 0 0 0 1.35714 1.64286
19 0 0 0 0 7.0336 2.9664
20 0 0 0 0 0.699145 0.300855
21 0 0 0 0 0.560091 1.43991
22 0 0 0 0 8.25136 0.748644
23 0 0 0 0 1.90547 3.09453
24 0 0 0 0 4.78455 0.215453
25 0 0 0 0 0.274725 1.72527
26 0 0 0 0 0.442231 0.557769
27 0 0 0 0 2.30413 4.69587
28 0 0 0 0 5.43939 4.56061
29 0 0 0 0 4.10256 0.897436
30 0 0 0 0 7.38372 2.61628
31 0 0 0 0 8.66213 1.33787
32 0 0 0 0 0.710769 1.28923
33 0 0 0 0 4.51863 4.48137
34 0 0 0 0 0.110996 0.889004
35 0 0 0 0 1.87215 8.12785
36 0 0 0 0 3.11064 5.88936
37 0 0 0 0 0.149573 1.85043
