NAME : X-n228-k23
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 228
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 154
NODE_COORD_SECTION
1 550 574
2 177 24
3 448 476
4 934 619
5 323 122
6 430 76
7 364 9
8 988 994
9 91 636
10 938 641
11 979 764
12 4 748
13 420 164
14 294 15
15 304 89
16 362 207
17 770 344
18 67 634
19 90 44
20 712 418
21 299 6
22 997 871
23 38 695
24 830 1000
25 916 622
26 445 107
27 314 222
28 292 519
29 183 344
30 520 434
31 262 283
32 996 902
33 115 158
34 371 61
35 971 352
36 448 484
37 299 89
38 402 147
39 537 431
40 389 48
41 186 22
42 658 505
43 459 528
44 956 900
45 486 383
46 36 651
47 994 713
48 270 100
49 944 606
50 813 917
51 318 42
52 17 369
53 398 280
54 74 760
55 910 623
56 96 604
57 432 96
58 188 17
59 441 480
60 458 124
61 557 620
62 196 51
63 253 137
64 953 658
65 389 0
66 386 127
67 140 683
68 293 75
69 475 386
70 224 487
71 299 157
72 556 346
73 366 110
74 681 864
75 220 97
76 382 140
77 266 88
78 440 423
79 168 19
80 616 244
81 270 177
82 126 666
83 332 85
84 234 26
85 834 571
86 49 602
87 248 74
88 81 696
89 308 43
90 915 675
91 500 518
92 510 353
93 329 86
94 830 724
95 993 634
96 959 600
97 991 973
98 411 25
99 382 303
100 477 58
101 225 31
102 439 456
103 120 710
104 462 471
105 107 134
106 970 995
107 427 501
108 938 650
109 370 16
110 460 140
111 263 59
112 524 19
113 411 89
114 953 944
115 79 357
116 757 867
117 343 121
118 361 316
119 407 508
120 414 117
121 576 591
122 544 44
123 418 27
124 837 660
125 174 487
126 168 601
127 854 575
128 615 52
129 193 51
130 458 659
131 957 641
132 51 647
133 137 714
134 203 140
135 386 146
136 976 649
137 522 26
138 281 121
139 453 69
140 393 25
141 341 532
142 466 153
143 507 472
144 946 963
145 327 78
146 301 135
147 256 139
148 997 980
149 343 173
150 860 622
151 151 798
152 317 211
153 418 6
154 833 694
155 83 641
156 229 449
157 283 204
158 513 697
159 232 96
160 247 22
161 651 664
162 857 701
163 337 72
164 439 65
165 398 106
166 409 24
167 931 476
168 368 92
169 97 676
170 880 606
171 281 199
172 410 110
173 252 22
174 181 147
175 945 948
176 135 618
177 348 443
178 296 39
179 953 368
180 81 826
181 997 734
182 533 134
183 372 134
184 231 681
185 317 479
186 143 603
187 122 38
188 220 898
189 946 690
190 95 37
191 429 9
192 137 64
193 361 258
194 153 65
195 536 296
196 509 404
197 423 59
198 162 759
199 525 342
200 943 678
201 522 195
202 463 29
203 371 335
204 289 136
205 191 568
206 505 381
207 265 55
208 125 62
209 304 44
210 958 610
211 975 966
212 277 631
213 285 169
214 486 111
215 940 621
216 993 964
217 771 548
218 484 276
219 440 455
220 104 561
221 200 61
222 491 62
223 277 169
224 177 695
225 628 312
226 430 429
227 945 994
228 461 608
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 10.7119 68.2881
3 0 0 0 0 53.6471 3.35294
4 0 0 0 0 58.3212 29.6788
5 0 0 0 0 20.3963 33.6037
6 0 0 0 0 16.2605 75.7395
7 0 0 0 0 2.07692 81.9231
8 0 0 0 0 60.6318 0.368209
9 0 0 0 0 14.3082 85.6918
10 0 0 0 0 41.6855 19.3145
11 0 0 0 0 53.8468 15.1532
12 0 0 0 0 0.417112 77.5829
13 0 0 0 0 21.0857 32.9143
