NAME : X-n513-k21
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 513
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 142
NODE_COORD_SECTION
1 500 500
2 425 323
3 806 514
4 853 637
5 326 818
6 601 664
7 680 704
8 358 401
9 688 267
10 146 846
11 171 615
12 962 75
13 710 565
14 662 574
15 665 599
16 112 811
17 439 69
18 573 69
19 997 647
20 338 524
21 626 29
22 633 570
23 957 890
24 746 397
25 224 83
26 425 827
27 787 99
28 518 378
29 890 763
30 860 608
31 683 188
32 417 680
33 483 987
34 676 197
35 294 710
36 284 281
37 568 565
38 942 896
39 223 358
40 538 428
41 910 702
42 550 516
43 524 467
44 675 128
45 977 488
46 725 890
47 205 512
48 768 660
49 443 407
50 518 363
51 730 609
52 973 64
53 683 832
54 308 298
55 510 14
56 17 647
57 275 527
58 303 571
59 415 624
60 713 483
61 502 147
62 38 76
63 265 477
64 446 909
65 849 738
66 878 222
67 334 250
68 683 28
69 502 235
70 513 433
71 850 764
72 465 213
73 854 966
74 465 648
75 491 477
76 916 597
77 999 146
78 581 824
79 892 989
80 734 581
81 232 386
82 538 431
83 139 541
84 697 331
85 557 181
86 339 957
87 271 514
88 162 281
89 175 424
90 819 403
91 783 931
92 562 627
93 995 892
94 135 789
95 117 954
96 911 834
97 125 757
98 279 646
99 175 386
100 296 128
101 379 78
102 567 526
103 809 171
104 389 7
105 772 308
106 143 492
107 322 894
108 935 730
109 24 791
110 482 626
111 974 278
112 258 823
113 58 256
114 884 523
115 475 692
116 763 576
117 498 330
118 978 797
119 491 640
120 428 548
121 174 25
122 222 572
123 139 270
124 314 61
125 618 247
126 402 994
127 491 870
128 58 704
129 563 291
130 131 720
131 69 366
132 376 831
133 448 343
134 352 424
135 351 829
136 560 60
137 914 981
138 835 298
139 267 968
140 983 778
141 305 670
142 677 546
143 701 632
144 593 635
145 170 268
146 805 891
147 989 313
148 419 48
149 758 526
150 472 66
151 419 642
152 66 699
153 522 581
154 763 327
155 736 892
156 220 35
157 620 463
158 87 942
159 635 473
160 141 772
161 411 593
162 684 692
163 264 440
164 171 385
165 959 282
166 118 379
167 727 988
168 228 622
169 529 231
170 789 316
171 577 949
172 308 992
173 91 33
174 415 835
175 323 299
176 987 269
177 818 672
178 550 782
179 929 654
180 917 999
181 584 19
182 73 17
183 305 771
184 327 985
185 468 340
186 692 921
187 822 44
188 529 801
189 252 789
190 441 883
191 799 15
192 409 285
193 921 912
194 185 815
195 11 860
196 934 42
197 162 143
198 116 639
199 185 898
200 644 943
201 869 312
202 254 796
203 501 86
204 163 620
205 633 133
206 948 742
207 92 529
208 691 976
209 252 718
210 371 447
211 545 965
212 504 676
213 227 60
214 30 899
215 398 274
216 460 653
217 262 554
218 258 600
219 646 981
220 491 605
221 764 475
222 715 67
223 234 746
224 111 495
225 342 496
226 888 336
227 560 874
228 911 52
229 309 177
230 596 454
231 977 808
232 56 272
233 181 471
234 484 988
235 289 633
236 796 913
237 178 219
238 524 516
239 255 573
240 954 1
241 722 654
242 518 137
243 88 495
244 433 330
245 939 901
246 595 961
247 951 404
248 715 956
249 156 471
250 713 616
251 460 949
252 357 700
253 406 772
254 156 745
255 189 916
256 498 652
257 924 598
258 40 507
259 160 733
260 353 665
261 648 635
262 609 662
263 44 591
264 189 622
265 758 634
266 484 682
267 647 642
268 488 618
269 739 645
270 502 601
271 79 463
272 106 709
273 631 577
274 266 653
275 68 549
276 782 596
