NAME : X-n420-k130
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 420
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 18
NODE_COORD_SECTION
1 500 500
2 707 633
3 405 122
4 811 419
5 11 667
6 336 612
7 366 50
8 98 836
9 414 996
10 243 713
11 100 232
12 891 946
13 132 204
14 25 642
15 994 18
16 636 897
17 214 651
18 108 619
19 882 399
20 863 607
21 409 585
22 247 882
23 553 507
24 677 258
25 673 644
26 25 182
27 251 111
28 263 799
29 660 359
30 351 288
31 172 127
32 382 441
33 231 650
34 966 485
35 964 107
36 876 164
37 949 328
38 936 70
39 229 744
40 161 214
41 581 594
42 154 860
43 23 374
44 736 600
45 594 542
46 846 684
47 355 471
48 675 597
49 663 653
50 61 889
51 685 150
52 129 248
53 161 301
54 180 836
55 427 670
56 833 860
57 669 251
58 411 403
59 450 926
60 591 505
61 468 157
62 288 484
63 574 955
64 795 521
65 41 65
66 175 486
67 74 436
68 907 13
69 579 912
70 765 835
71 176 189
72 972 351
73 470 22
74 577 469
75 561 672
76 110 670
77 811 614
78 460 344
79 862 486
80 22 369
81 898 295
82 89 934
83 164 871
84 487 617
85 731 565
86 470 722
87 509 209
88 860 845
89 515 312
90 434 712
91 388 521
92 573 250
93 155 316
94 143 923
95 247 971
96 641 297
97 763 749
98 585 887
99 987 361
100 153 215
101 150 669
102 76 153
103 456 635
104 778 497
105 334 529
106 764 789
107 963 378
108 262 404
109 32 672
110 118 874
111 764 315
112 931 462
113 168 831
114 443 2
115 571 812
116 185 964
117 368 628
118 366 788
119 48 374
120 8 464
121 459 77
122 345 357
123 315 149
124 458 286
125 974 86
126 167 854
127 441 425
128 172 20
129 646 948
130 444 937
131 950 129
132 866 18
133 915 849
134 119 279
135 319 332
136 832 902
137 421 365
138 963 71
139 478 741
140 443 54
141 509 966
142 70 520
143 311 207
144 648 127
145 726 506
146 371 345
147 154 221
148 475 537
149 322 738
150 118 284
151 297 415
152 530 967
153 752 797
154 394 589
155 482 59
156 497 863
157 171 716
158 610 528
159 405 568
160 638 940
161 940 914
162 4 886
163 215 994
164 294 675
165 121 701
166 143 460
167 14 530
168 383 815
169 982 781
170 424 566
171 358 11
172 902 869
173 490 744
174 567 535
175 754 413
176 424 613
177 820 574
178 125 213
179 164 351
180 605 589
181 844 145
182 978 462
183 503 582
184 673 603
185 643 721
186 831 659
187 137 502
188 939 228
189 999 456
190 722 196
191 390 650
192 288 304
193 895 896
194 514 985
195 32 202
196 688 434
197 20 476
198 400 947
199 794 478
200 681 487
201 266 24
202 398 522
203 853 439
204 889 98
205 226 257
206 858 168
207 343 182
208 511 170
209 699 283
210 954 856
211 852 451
212 826 367
213 183 100
214 208 169
215 811 354
216 923 501
217 170 88
218 843 418
219 826 363
220 722 458
221 153 129
222 917 390
223 879 482
224 799 437
225 853 476
226 91 194
227 829 388
228 848 323
229 807 271
230 860 607
231 159 131
232 832 286
233 925 291
234 713 394
235 705 361
236 863 371
237 181 47
238 232 70
239 780 515
240 833 494
241 24 239
242 369 28
243 803 450
244 897 396
245 752 394
246 176 310
247 983 470
248 917 370
249 754 457
250 969 335
251 194 4
252 796 468
253 680 629
254 175 153
255 207 142
256 221 99
257 290 232
258 834 424
259 990 502
260 960 462
261 862 259
262 208 38
263 838 439
264 633 344
265 864 426
266 187 350
267 110 275
268 823 508
269 907 303
270 160 11
271 795 482
272 773 350
273 865 555
274 726 319
275 169 121
276 816 609
