NAME : X-n449-k29
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 449
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 777
NODE_COORD_SECTION
1 0 0
2 300 71
3 434 4
4 257 798
5 718 17
6 879 206
7 929 330
8 353 793
9 389 540
10 202 55
11 417 253
12 921 572
13 94 788
14 870 327
15 281 124
16 411 288
17 882 116
18 307 240
19 359 935
20 352 858
21 502 776
22 269 33
23 440 814
24 850 461
25 909 404
26 339 458
27 767 535
28 86 47
29 758 532
30 426 282
31 534 10
32 826 830
33 911 79
34 270 791
35 391 794
36 908 787
37 929 858
38 938 281
39 941 579
40 752 162
41 579 68
42 323 570
43 238 700
44 853 970
45 329 805
46 651 486
47 291 631
48 286 481
49 855 547
50 972 378
51 561 490
52 205 741
53 528 672
54 664 605
55 462 532
56 340 54
57 929 941
58 936 46
59 864 654
60 501 495
61 339 10
62 324 595
63 585 893
64 73 401
65 244 926
66 190 659
67 900 929
68 525 878
69 832 622
70 228 662
71 36 578
72 897 292
73 492 426
74 958 546
75 674 303
76 312 781
77 320 557
78 226 264
79 446 702
80 470 746
81 613 620
82 710 289
83 439 15
84 148 352
85 371 115
86 414 108
87 693 626
88 703 31
89 798 932
90 170 723
91 700 554
92 569 984
93 801 849
94 139 150
95 907 964
96 757 670
97 490 37
98 311 927
99 210 657
100 357 320
101 677 558
102 1 599
103 464 579
104 39 430
105 379 863
106 355 233
107 974 313
108 551 258
109 315 294
110 846 911
111 997 585
112 214 331
113 407 584
114 775 225
115 244 761
116 433 941
117 281 357
118 771 792
119 381 345
120 188 643
121 766 627
122 292 735
123 526 487
124 540 762
125 392 298
126 124 199
127 748 473
128 123 885
129 896 666
130 882 844
131 572 231
132 656 366
133 715 918
134 505 341
135 475 831
136 430 827
137 489 629
138 765 883
139 388 981
140 817 650
141 565 267
142 759 674
143 192 532
144 767 488
145 488 690
146 414 436
147 226 976
148 308 756
149 509 647
150 985 906
151 778 941
152 45 137
153 81 276
154 552 334
155 591 702
156 664 79
157 363 607
158 529 992
159 361 670
160 425 296
161 714 61
162 152 660
163 236 900
164 670 265
165 194 950
166 991 139
167 320 583
168 317 732
169 73 974
170 437 745
171 166 556
172 362 207
173 319 725
174 216 807
175 284 793
176 380 466
177 104 187
178 879 171
179 635 910
180 23 49
181 304 234
182 304 700
183 132 663
184 525 767
185 997 129
186 200 771
187 145 449
188 191 188
189 965 27
190 602 777
191 994 807
192 912 153
193 192 474
194 373 626
195 452 913
196 650 266
197 367 905
198 707 243
199 247 86
200 951 396
201 381 147
202 622 68
203 559 288
204 435 179
205 829 919
206 467 557
207 521 617
208 302 515
209 507 326
210 418 680
211 720 814
212 831 70
213 917 369
214 981 425
215 695 761
216 876 779
217 760 436
218 485 294
219 439 979
220 373 336
221 445 807
222 594 805
223 898 130
224 833 707
225 582 152
226 795 991
227 469 520
228 847 620
229 482 33
230 906 903
231 507 591
232 582 69
233 663 401
234 570 103
235 816 427
236 286 816
237 344 97
238 763 175
239 153 254
240 784 886
241 947 357
242 283 214
243 732 938
244 979 69
245 596 302
246 263 331
247 716 484
248 349 425
249 622 447
250 658 154
251 722 540
252 457 775
253 55 197
254 755 326
255 321 894
256 438 207
257 132 347
258 666 5
259 539 973
260 508 576
261 790 584
262 835 367
263 350 346
264 460 1
265 168 983
266 531 101
267 187 224
268 166 368
269 113 512
270 351 913
271 432 956
272 75 828
273 671 529
274 724 22
275 921 532
276 717 296
