NAME : X-n200-k36
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 200
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 402
NODE_COORD_SECTION
1 957 135
2 149 141
3 1 96
4 228 268
5 781 529
6 867 797
7 109 53
8 13 449
9 133 293
10 259 172
11 908 678
12 930 867
13 903 766
14 143 263
15 735 501
16 259 253
17 59 62
18 737 464
19 925 587
20 16 404
21 893 720
22 131 188
23 226 228
24 285 68
25 113 323
26 67 307
27 797 381
28 804 573
29 892 838
30 307 141
31 40 347
32 933 708
33 906 725
34 242 231
35 310 255
36 183 308
37 57 153
38 122 254
39 1 437
40 83 548
41 872 427
42 118 317
43 100 402
44 54 335
45 180 118
46 875 774
47 792 774
48 92 166
49 890 821
50 184 6
51 189 299
52 230 234
53 61 728
54 147 501
55 180 371
56 756 455
57 121 248
58 747 756
59 890 825
60 275 63
61 67 131
62 96 15
63 709 611
64 893 822
65 121 170
66 770 580
67 122 320
68 695 626
69 712 670
70 101 98
71 824 813
72 256 265
73 726 553
74 248 359
75 864 742
76 149 74
77 872 329
78 847 817
79 864 575
80 976 818
81 193 126
82 79 88
83 97 403
84 284 424
85 907 842
86 808 590
87 146 120
88 66 480
89 824 634
90 9 421
91 152 157
92 318 223
93 853 307
94 184 277
95 268 379
96 183 236
97 93 217
98 207 439
99 280 417
100 80 110
101 20 67
102 142 384
103 165 63
104 62 410
105 176 261
106 223 301
107 830 608
108 7 164
109 188 108
110 770 537
111 168 99
112 641 321
113 174 165
114 886 816
115 53 303
116 216 377
117 214 261
118 104 44
119 393 114
120 222 51
121 261 355
122 894 577
123 35 285
124 93 509
125 127 150
126 873 468
127 60 105
128 133 232
129 147 252
130 778 547
131 227 403
132 46 419
133 82 381
134 83 80
135 43 466
136 246 330
137 337 216
138 83 205
139 9 55
140 127 123
141 121 449
142 72 189
143 771 491
144 73 201
145 181 188
146 727 549
147 26 332
148 221 419
149 17 212
150 59 359
151 798 525
152 714 613
153 91 419
154 229 353
155 875 568
156 241 285
157 236 368
158 45 86
159 446 310
160 128 366
161 163 168
162 322 272
163 958 864
164 754 814
165 136 184
166 111 119
167 120 300
168 686 372
169 32 68
170 224 70
171 113 76
172 228 73
173 216 34
174 218 360
175 157 167
176 58 242
177 84 263
178 330 253
179 903 822
180 900 858
181 270 381
182 15 37
183 79 523
184 207 329
185 130 274
186 870 860
187 791 305
188 13 535
189 800 823
190 224 244
191 580 504
192 88 389
193 3 172
194 62 499
195 791 692
196 186 373
197 300 26
198 52 204
199 163 305
200 135 270
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 78.5436 4.45638
3 0 0 0 0 0.541667 51.4583
4 0 0 0 0 62.1045 10.8955
5 0 0 0 0 47.4136 22.5864
6 0 0 0 0 79.0565 6.94348
7 0 0 0 0 24.7982 26.2018
8 0 0 0 0 2.14254 71.8575
9 0 0 0 0 38.1297 45.8703
10 0 0 0 0 34.5328 17.4672
11 0 0 0 0 69.4427 23.5573
12 0 0 0 0 84.8355 6.16452
13 0 0 0 0 75.4972 13.5028
14 0 0 0 0 34.7985 29.2015
15 0 0 0 0 51.1224 23.8776
16 0 0 0 0 62.5174 1.48263
17 0 0 0 0 58.0484 2.95161
18 0 0 0 0 1.25916 0.740841
19 0 0 0 0 54.5751 31.4249
20 0 0 0 0 3.76238 91.2376
21 0 0 0 0 80.6271 19.3729
22 0 0 0 0 50.867 22.133
