NAME : X-n308-k13
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 308
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 246
NODE_COORD_SECTION
1 0 0
2 706 137
3 392 662
4 692 274
5 944 370
6 726 945
7 869 43
8 621 770
9 112 402
10 523 374
11 619 178
12 553 457
13 95 814
14 696 130
15 27 417
16 940 487
17 943 965
18 670 435
19 931 752
20 307 776
21 404 101
22 199 526
23 117 312
24 762 505
25 433 864
26 868 155
27 832 870
28 488 624
29 686 782
30 585 89
31 268 339
32 248 344
33 22 776
34 89 614
35 75 271
36 882 646
37 6 656
38 449 27
39 857 362
40 809 774
41 403 626
42 559 145
43 667 945
44 524 737
45 683 777
46 641 798
47 514 495
48 102 813
49 517 591
50 748 330
51 859 127
52 699 41
53 281 442
54 257 106
55 116 99
56 41 732
57 555 95
58 378 1
59 155 308
60 942 955
61 619 205
62 646 910
63 796 791
64 785 49
65 958 817
66 424 240
67 311 226
68 37 119
69 761 866
70 404 417
71 929 432
72 743 535
73 418 679
74 107 379
75 329 868
76 22 432
77 24 474
78 380 83
79 145 135
80 576 209
81 877 859
82 901 0
83 464 473
84 181 35
85 976 331
86 672 617
87 324 264
88 193 341
89 525 782
90 527 935
91 218 529
92 48 325
93 431 989
94 626 974
95 594 432
96 757 450
97 805 123
98 959 266
99 348 776
100 409 946
101 458 247
102 841 361
103 333 503
104 675 306
105 407 811
106 418 325
107 856 199
108 300 792
109 371 156
110 163 237
111 172 589
112 609 928
113 273 18
114 379 694
115 996 38
116 4 6
117 738 18
118 693 307
119 989 54
120 468 585
121 594 172
122 563 205
123 271 783
124 58 987
125 374 383
126 775 530
127 913 512
128 413 798
129 813 948
130 943 941
131 437 169
132 247 374
133 347 51
134 8 111
135 321 825
136 854 335
137 619 272
138 742 232
139 496 187
140 605 66
141 973 75
142 241 509
143 845 106
144 451 217
145 955 319
146 432 662
147 704 73
148 418 205
149 817 754
150 570 429
151 362 720
152 114 713
153 11 516
154 737 62
155 563 318
156 222 187
157 697 638
158 343 830
159 1 279
160 3 342
161 159 177
162 386 880
163 493 321
164 366 804
165 655 303
166 524 297
167 633 506
168 522 325
169 541 547
170 378 801
171 89 325
172 724 631
173 76 414
174 514 273
175 378 958
176 690 639
177 217 176
178 222 135
179 233 59
180 248 871
181 356 223
182 38 314
183 118 33
184 359 835
185 36 361
186 340 718
187 682 361
188 82 210
189 293 801
190 744 627
191 249 336
192 232 799
193 102 526
194 5 262
195 221 216
196 87 148
197 664 361
198 656 366
199 537 434
200 696 622
201 330 105
202 621 753
203 401 923
204 159 253
205 552 382
206 364 793
207 271 72
208 804 650
209 12 288
210 29 322
211 213 3
212 598 388
213 243 144
214 273 196
215 623 781
216 107 370
217 516 271
218 1 270
219 432 765
220 62 608
221 55 270
222 841 468
223 616 334
224 235 243
225 221 773
226 79 461
227 186 665
228 165 871
229 608 391
230 349 329
231 227 136
232 17 329
233 559 430
234 736 641
235 387 3
236 12 327
237 20 283
238 149 266
239 764 651
240 100 768
241 567 435
242 110 270
243 304 770
244 739 876
245 61 312
246 71 260
247 215 125
248 255 202
249 747 667
250 481 97
251 198 160
252 289 287
253 65 344
254 235 151
255 413 724
256 362 952
257 107 111
258 245 182
259 188 217
260 300 735
261 517 304
262 401 321
263 8 299
264 204 181
265 734 562
266 259 344
267 705 626
268 783 708
269 159 450
270 543 262
271 373 44
272 483 678
273 704 755
274 30 414
275 353 818
276 385 930
