NAME : X-n172-k51
COMMENT : "Generated by Uchoa, Pecin, Pessoa, Poggi, Subramanian, and Vidal (2013)"
TYPE : CVRP
DIMENSION : 172
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 161
NODE_COORD_SECTION
1 500 500
2 363 697
3 120 259
4 555 718
5 522 918
6 239 935
7 304 517
8 856 96
9 38 904
10 174 951
11 294 935
12 942 324
13 402 176
14 766 450
15 473 862
16 262 550
17 661 92
18 440 655
19 678 291
20 345 691
21 564 903
22 952 802
23 698 352
24 297 930
25 66 244
26 882 642
27 777 818
28 302 212
29 824 647
30 143 946
31 108 600
32 121 755
33 697 32
34 473 995
35 342 252
36 596 534
37 248 211
38 940 88
39 81 468
40 144 796
41 244 385
42 437 42
43 381 583
44 263 549
45 153 646
46 187 688
47 248 71
48 27 70
49 649 477
50 244 370
51 145 49
52 589 402
53 105 251
54 986 452
55 486 773
56 679 851
57 102 734
58 619 809
59 139 138
60 107 489
61 921 579
62 681 336
63 925 185
64 260 655
65 46 832
66 534 440
67 117 590
68 604 453
69 667 428
70 871 548
71 943 171
72 181 252
73 172 696
74 211 597
75 82 390
76 114 189
77 659 852
78 404 544
79 169 845
80 101 663
81 422 503
82 124 861
83 289 778
84 923 842
85 464 148
86 377 32
87 482 570
88 933 156
89 987 678
90 995 62
91 241 242
92 802 86
93 944 185
94 972 48
95 964 77
96 244 244
97 992 67
98 89 157
99 989 59
100 953 76
101 347 358
102 415 494
103 971 672
104 941 146
105 391 594
106 904 106
107 649 92
108 951 94
109 917 77
110 134 331
111 948 183
112 389 254
113 796 197
114 243 283
115 965 174
116 304 381
117 914 661
118 198 245
119 207 258
120 926 85
121 961 726
122 881 145
123 849 115
124 923 678
125 577 535
126 266 216
127 160 154
128 890 105
129 368 725
130 563 538
131 509 502
132 921 174
133 819 266
134 324 181
135 500 580
136 435 652
137 470 524
138 460 344
139 917 630
140 843 747
141 355 700
142 969 653
143 956 76
144 470 464
145 940 704
146 982 738
147 998 704
148 416 492
149 215 222
150 992 115
151 433 446
152 354 552
153 884 204
154 439 345
155 472 663
156 980 116
157 494 573
158 51 27
159 934 44
160 930 835
161 216 30
162 862 251
163 267 215
164 212 71
165 941 68
166 918 719
167 554 709
168 602 591
169 936 725
170 428 536
171 405 594
172 629 450
PICKUP_AND_DELIVERY_SECTION
1 0 0 0 0 0 0
2 0 0 0 0 15.6241 14.3759
3 0 0 0 0 37.9923 44.0077
4 0 0 0 0 54.1086 15.8914
5 0 0 0 0 52.3137 39.6863
6 0 0 0 0 6.39037 18.6096
7 0 0 0 0 13.5242 9.47582
8 0 0 0 0 1.23364 9.76636
9 0 0 0 0 1.72345 39.2765
10 0 0 0 0 2.74448 12.2555
11 0 0 0 0 1.57219 3.42781
12 0 0 0 0 5.84713 11.1529
13 0 0 0 0 30.6468 39.3532
14 0 0 0 0 21.1488 14.8512
15 0 0 0 0 25.79 21.21
16 0 0 0 0 11.4327 12.5673
17 0 0 0 0 1.53101 9.46899
18 0 0 0 0 4.03053 1.96947
19 0 0 0 0 9.87168 13.1283
20 0 0 0 0 2.49638 2.50362
21 0 0 0 0 33.7276 20.2724
22 0 0 0 0 62.3403 11.6597
23 0 0 0 0 3.02579 2.97421
24 0 0 0 0 2.87419 6.12581
25 0 0 0 0 15.6885 42.3115
26 0 0 0 0 69.8776 26.1224
27 0 0 0 0 75.9902 4.00978
28 0 0 0 0 70.1987 29.8013
29 0 0 0 0 51.0376 13.9624
30 0 0 0 0 0.453488 2.54651
